id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
RBM26,6,0.51001,0.63764,1,12506,1,0.23866,0.0072981,0.027909,0.35064,1629,5,0.23866
hsa-mir-4427,4,0.99269,0.9926,1,19672,0,0.19017,0.0073112,0.027961,0.351069,1630,4,0.19017
MTA1,6,0.99873,0.99873,1,19995,0,0.1723,0.0073517,0.028086,0.35235,1631,5,0.1723
RBM19,6,0.99627,0.99627,1,19820,0,0.29864,0.007355,0.028097,0.35235,1632,5,0.29864
hsa-mir-1303,4,0.58884,0.67869,1,13271,1,0.25112,0.0074003,0.028248,0.354023,1633,2,0.25112
CIR1,6,0.94496,0.94516,1,18448,0,0.21528,0.0074372,0.02838,0.355463,1634,5,0.21528
BANP,6,0.043461,0.11881,0.89907,2699,1,0.32546,0.0074481,0.028427,0.355839,1635,3,0.32546
UBXN2A,6,0.99124,0.99112,1,19621,0,0.46448,0.007467,0.02849,0.356408,1636,4,0.46448
hsa-mir-6516,4,0.99071,0.99058,1,19601,0,0.49214,0.0075769,0.028853,0.360721,1637,3,0.49214
EGLN2,6,0.40547,0.54428,1,10815,1,0.36209,0.0076163,0.02897,0.361767,1638,5,0.36209
PDXK,6,0.5169,0.64401,1,12625,1,0.30446,0.007617,0.028972,0.361767,1639,3,0.30446
AMD1,6,0.98634,0.9862,1,19441,0,0.32348,0.0076662,0.029151,0.363786,1640,4,0.32348
RPS13,6,0.85549,0.85561,1,16618,0,0.55897,0.0076843,0.029214,0.364343,1641,4,0.55897
PFDN5,6,0.98595,0.98581,1,19430,0,0.41315,0.0076936,0.029242,0.364476,1642,5,0.41315
HSPA4,6,0.99879,0.99879,1,20005,0,0.38823,0.0077114,0.029303,0.365008,1643,5,0.38823
CCDC64B,6,0.98178,0.98164,1,19315,0,0.35172,0.0077208,0.029337,0.365207,1644,4,0.35172
PSMB1,6,0.77114,0.78413,1,15282,1,0.47943,0.007745,0.029418,0.366003,1645,4,0.47943
YEATS4,6,0.72761,0.75436,1,14706,1,0.38148,0.0077697,0.029502,0.36649,1646,4,0.38148
CAND1,6,0.99819,0.99819,1,19950,0,0.2985,0.0077712,0.029505,0.36649,1647,4,0.2985
PNPT1,6,0.91081,0.91094,1,17719,0,0.31786,0.0077725,0.029511,0.36649,1648,4,0.31786
APC,6,0.94858,0.94873,1,18522,0,0.41553,0.0077895,0.029572,0.367018,1649,4,0.41553
CCT8,6,0.98734,0.98719,1,19471,0,0.40628,0.0078276,0.029699,0.36838,1650,5,0.40628
RGPD1,4,0.80963,0.81376,1,15851,0,0.36049,0.0078829,0.029878,0.37037,1651,2,0.36049
IKBKAP,6,0.99825,0.99825,1,19951,0,0.45302,0.0079161,0.030003,0.371698,1652,5,0.45302
RMND1,6,0.98417,0.98402,1,19389,0,0.23522,0.0079271,0.030047,0.372018,1653,5,0.23522
RAD51D,6,0.1556,0.29703,0.974396,6235,2,0.33952,0.0079773,0.030214,0.373852,1654,3,0.33952
ATP6V0B,6,0.80991,0.81399,1,15857,1,0.44726,0.0079866,0.030238,0.373925,1655,4,0.44726
SOCS3,6,0.99906,0.99905,1,20037,0,0.3139,0.0080049,0.030303,0.374501,1656,5,0.3139
DOT1L,6,0.68294,0.72734,1,14226,1,0.53435,0.0080138,0.030334,0.374657,1657,4,0.53435
SUV420H1,6,0.99929,0.99927,1,20067,0,0.31647,0.0080256,0.030375,0.374939,1658,5,0.31647
NNT,6,0.99908,0.99907,1,20039,0,0.29731,0.0080579,0.030482,0.376026,1659,5,0.29731
C11orf48,6,0.97886,0.97876,1,19240,0,0.25652,0.0080637,0.0305,0.376026,1660,5,0.25652
BTAF1,6,0.79248,0.80016,1,15588,1,0.25308,0.0080706,0.030522,0.37608,1661,5,0.25308
ATP6V1C1,6,0.99711,0.99711,1,19875,0,0.21148,0.0081461,0.030771,0.378915,1662,5,0.21148
AK2,6,0.69525,0.73444,1,14351,1,0.34004,0.0081823,0.030899,0.380191,1663,5,0.34004
OAT,6,0.8481,0.84832,1,16496,1,0.21715,0.008187,0.030912,0.380191,1664,5,0.21715
ZZZ3,6,0.10032,0.21501,0.947987,4637,1,0.40206,0.0081958,0.03094,0.380314,1665,4,0.40206
DDX28,6,0.99293,0.99285,1,19678,0,0.41535,0.0082256,0.031042,0.381334,1666,5,0.41535
ORC6,6,0.25754,0.41611,1,8464,1,0.2409,0.0082444,0.031102,0.381841,1667,5,0.2409
ISCA1,6,0.24553,0.40548,1,8282,1,0.49222,0.0082559,0.031144,0.382129,1668,3,0.49222
MRPS18C,6,0.99677,0.99676,1,19856,0,0.32205,0.0082656,0.031181,0.382357,1669,5,0.32205
USP17L3,3,0.99173,0.99161,1,19637,0,0.24062,0.0082733,0.031211,0.382489,1670,3,0.24062
RBM33,6,0.97974,0.97962,1,19260,0,0.39874,0.0083064,0.031318,0.383347,1671,4,0.39874
UBA52,6,0.72106,0.75033,1,14635,1,0.36406,0.0083069,0.031318,0.383347,1672,5,0.36406
RNF10,6,0.96748,0.96754,1,18971,0,0.19339,0.0083247,0.031382,0.383728,1673,5,0.19339
TRIM77,6,0.9822,0.98204,1,19326,0,0.33525,0.0083259,0.031387,0.383728,1674,4,0.33525
hsa-mir-4738,4,0.96504,0.9651,1,18908,0,0.40237,0.0083385,0.031429,0.384014,1675,3,0.40237
CCDC94,6,0.67684,0.72389,1,14163,1,0.23935,0.008357,0.031488,0.384511,1676,3,0.23935
TRIM37,6,0.57613,0.67282,1,13150,1,0.32721,0.0083912,0.031606,0.385722,1677,5,0.32721
EDNRA,6,0.88494,0.88505,1,17212,0,0.36978,0.0084194,0.03171,0.386755,1678,4,0.36978
AEBP1,6,0.99388,0.9938,1,19706,0,0.27563,0.0084402,0.031772,0.387196,1679,5,0.27563
PXDNL,5,0.13191,0.26221,0.962001,5572,1,0.29695,0.0084445,0.031784,0.387196,1680,3,0.29695
EIF3G,6,0.49379,0.62275,1,12224,1,0.41106,0.0084762,0.031895,0.388296,1681,5,0.41106
GTF2H2D,3,0.99152,0.9914,1,19630,0,0.36461,0.0084804,0.031912,0.388296,1682,3,0.36461
MRPL30,6,0.95364,0.95375,1,18631,0,0.43851,0.0084914,0.031943,0.388436,1683,4,0.43851
VMP1,6,0.97319,0.97317,1,19101,0,0.37647,0.0085462,0.032125,0.390261,1684,4,0.37647
SLC17A5,6,0.95376,0.95387,1,18632,0,0.19163,0.0085485,0.032131,0.390261,1685,5,0.19163
MOB3C,6,0.97907,0.97896,1,19243,0,0.29713,0.0086371,0.032416,0.393488,1686,5,0.29713
ANGPTL2,6,0.92953,0.92973,1,18087,0,0.28699,0.0086517,0.032463,0.39383,1687,5,0.28699
hsa-mir-5787,4,0.64492,0.70644,1,13820,1,0.43613,0.0086727,0.032532,0.39443,1688,3,0.43613
CAMK2N1,6,0.81878,0.82151,1,16007,1,0.2953,0.008691,0.03259,0.394905,1689,4,0.2953
USP15,6,0.086077,0.19307,0.94387,4185,1,0.16792,0.0087014,0.032625,0.395093,1690,3,0.16792
KCNAB2,6,0.95019,0.95036,1,18556,0,0.2229,0.0087288,0.032712,0.395908,1691,5,0.2229
KIF18B,6,0.53004,0.65247,1,12759,1,0.1828,0.0087522,0.032797,0.396686,1692,5,0.1828
CCDC47,6,0.21862,0.38184,0.992828,7871,2,0.33509,0.0087573,0.032815,0.396686,1693,4,0.33509
ADAT3,6,0.90106,0.90122,1,17517,0,0.32097,0.0087843,0.032914,0.397607,1694,5,0.32097
POMP,6,0.96028,0.96033,1,18778,0,0.2557,0.0087901,0.032941,0.397607,1695,3,0.2557
AP3B1,6,0.47272,0.60359,1,11885,1,0.23818,0.0087929,0.032949,0.397607,1696,5,0.23818
MLLT10,6,0.98402,0.98387,1,19381,0,0.3419,0.0088107,0.033003,0.398015,1697,4,0.3419
DRAP1,6,0.99284,0.99275,1,19674,0,0.40153,0.008852,0.033145,0.399494,1698,4,0.40153
FUT8,6,0.5147,0.64199,1,12586,2,0.15444,0.0088742,0.033225,0.400227,1699,3,0.15444
RNFT1,6,0.90638,0.90653,1,17636,0,0.34139,0.00889,0.033277,0.400614,1700,4,0.34139
TAF1A,6,0.47082,0.60185,1,11860,1,0.30909,0.0088995,0.033315,0.400839,1701,4,0.30909
MTHFD2,6,0.99351,0.99343,1,19695,0,0.10736,0.0089264,0.033393,0.401351,1702,2,0.10736
GMPS,6,0.75771,0.77453,1,15092,1,0.41818,0.0089281,0.033397,0.401351,1703,4,0.41818
DHX30,6,0.96431,0.96439,1,18884,0,0.47904,0.0089856,0.033588,0.403413,1704,4,0.47904
NPAT,6,0.99707,0.99708,1,19871,0,0.3469,0.0089991,0.033626,0.403632,1705,4,0.3469
TIPRL,6,0.96084,0.96087,1,18799,0,0.33156,0.0090323,0.033744,0.404806,1706,4,0.33156
GID4,6,0.98285,0.98269,1,19343,0,0.37329,0.0090893,0.033929,0.406558,1707,4,0.37329
PPM1D,6,0.9947,0.99465,1,19746,0,0.26316,0.0090895,0.033929,0.406558,1708,5,0.26316
RABIF,6,0.91023,0.91037,1,17710,0,0.32425,0.0091123,0.034017,0.407171,1709,5,0.32425
TAF13,6,0.30919,0.46166,1,9281,1,0.37849,0.0091132,0.03402,0.407171,1710,4,0.37849
C1QBP,6,0.9966,0.99659,1,19850,0,0.26067,0.0091237,0.034049,0.40728,1711,5,0.26067
DNTTIP2,6,0.97396,0.97396,1,19120,0,0.37568,0.0091373,0.034092,0.407515,1712,4,0.37568
UBE3D,6,0.065072,0.16025,0.928029,3534,2,0.3129,0.0091426,0.034112,0.407515,1713,3,0.3129
MYC,6,0.96863,0.96865,1,18993,0,0.47245,0.0091475,0.034129,0.407515,1714,4,0.47245
POLR1D,6,0.69262,0.73289,1,14330,1,0.21351,0.0092041,0.034323,0.40959,1715,3,0.21351
TEN1,6,0.7987,0.80502,1,15669,1,0.38596,0.0092099,0.034343,0.40959,1716,4,0.38596
THAP11,6,0.38174,0.52353,1,10446,1,0.57623,0.0092197,0.03438,0.409801,1717,4,0.57623
MALSU1,6,0.90779,0.9079,1,17667,0,0.33708,0.0092543,0.034503,0.410972,1718,4,0.33708
FAM178A,6,0.64844,0.70831,1,13858,1,0.35487,0.0092585,0.034519,0.410972,1719,3,0.35487
OR51T1,6,0.52194,0.64859,1,12699,1,0.17919,0.0092837,0.034588,0.411556,1720,5,0.17919
SIVA1,6,0.81519,0.81845,1,15938,1,0.24672,0.0092953,0.034618,0.411679,1721,5,0.24672
RPL7A,6,0.84435,0.84472,1,16418,1,0.45597,0.0093045,0.034657,0.411727,1722,4,0.45597
CLDN10,6,0.99779,0.99779,1,19921,0,0.25373,0.0093069,0.034664,0.411727,1723,5,0.25373
TOPBP1,6,0.51724,0.64431,1,12635,1,0.3046,0.0093115,0.034683,0.411727,1724,4,0.3046
CPSF3L,6,0.96443,0.9645,1,18888,0,0.41417,0.0093219,0.034727,0.412016,1725,4,0.41417
GNAL,6,0.90409,0.90424,1,17578,0,0.33465,0.009341,0.034794,0.412575,1726,4,0.33465
PFKL,6,0.688,0.73024,1,14277,1,0.31873,0.009369,0.034899,0.41358,1727,5,0.31873
RPS12,6,0.1224,0.24807,0.956804,5297,1,0.45008,0.0093794,0.034931,0.413713,1728,4,0.45008
SSBP1,6,0.86359,0.8638,1,16767,0,0.33684,0.0093881,0.034963,0.413852,1729,4,0.33684
MOB4,2,0.99059,0.99046,1,19596,0,0.5109,0.0094071,0.035035,0.414164,1730,2,0.5109
UTP18,6,0.84587,0.84619,1,16443,1,0.44744,0.0094075,0.035037,0.414164,1731,4,0.44744
hsa-mir-1277,4,0.82313,0.82527,1,16071,0,0.49993,0.0094129,0.03505,0.414164,1732,3,0.49993
MED26,6,0.2043,0.36651,0.990044,7555,1,0.43881,0.0094298,0.035102,0.414371,1733,4,0.43881
RAC2,6,0.75563,0.7731,1,15065,1,0.32499,0.0094318,0.035108,0.414371,1734,4,0.32499
NPM1,6,0.96836,0.9684,1,18990,0,0.16002,0.0094556,0.035169,0.414624,1735,3,0.16002
ZNF181,6,0.9833,0.98317,1,19356,0,0.23682,0.0094562,0.03517,0.414624,1736,5,0.23682
PSMC4,6,0.98036,0.98025,1,19278,0,0.45075,0.0094617,0.035191,0.41463,1737,4,0.45075
WHSC1L1,6,0.96109,0.96112,1,18806,0,0.28828,0.0094704,0.035224,0.414785,1738,4,0.28828
CENPJ,6,0.98533,0.98518,1,19417,0,0.45543,0.0094933,0.035305,0.415497,1739,4,0.45543
PCNT,6,0.9962,0.9962,1,19814,0,0.27503,0.009544,0.035486,0.417386,1740,5,0.27503
MRPS23,6,0.72225,0.75109,1,14652,1,0.29575,0.0095651,0.035555,0.417954,1741,5,0.29575
KALRN,6,0.89407,0.89419,1,17378,0,0.23489,0.0096082,0.035694,0.419357,1742,4,0.23489
RPS15,6,0.99409,0.99401,1,19716,0,0.32597,0.0096193,0.035733,0.419565,1743,5,0.32597
ARHGAP21,6,0.30676,0.45966,1,9244,2,0.2572,0.0096667,0.035886,0.42113,1744,4,0.2572
ZNF706,6,0.99457,0.99452,1,19740,0,0.27606,0.0096741,0.03591,0.421167,1745,5,0.27606
IP6K2,6,0.55829,0.66479,1,12988,1,0.26266,0.009714,0.036034,0.422328,1746,3,0.26266
SIRT1,6,0.56154,0.66624,1,13017,1,0.3812,0.0097196,0.03605,0.422328,1747,4,0.3812
OLA1,6,0.99741,0.99739,1,19898,0,0.29666,0.0098103,0.036345,0.425536,1748,4,0.29666
KRTAP5-8,6,0.5493,0.66085,1,12914,1,0.36464,0.0098315,0.036419,0.426164,1749,5,0.36464
DCTN6,6,0.25794,0.41646,1,8472,1,0.24661,0.0098741,0.036568,0.427658,1750,4,0.24661
RPL32,6,0.48733,0.61694,1,12132,1,0.44371,0.0099384,0.036775,0.429622,1751,4,0.44371
JSRP1,6,0.99897,0.99897,1,20031,0,0.22013,0.0099396,0.036778,0.429622,1752,5,0.22013
RPRD2,6,0.50437,0.63244,1,12403,2,0.42574,0.0099497,0.036815,0.429812,1753,4,0.42574
NR1I3,6,0.89655,0.89669,1,17425,0,0.36817,0.0099898,0.036961,0.431266,1754,4,0.36817
IRAK1BP1,6,0.97996,0.97985,1,19270,0,0.17293,0.0099995,0.036992,0.431387,1755,5,0.17293
CDK1,6,0.94187,0.94209,1,18374,0,0.63835,0.010026,0.037074,0.432017,1756,4,0.63835
TFAP2A,6,0.81261,0.81627,1,15902,1,0.18976,0.010029,0.037089,0.432017,1757,5,0.18976
CASC5,6,0.656,0.71242,1,13934,1,0.31017,0.010049,0.037161,0.432611,1758,4,0.31017
RAB21,6,0.99641,0.99641,1,19835,0,0.18948,0.01008,0.037269,0.433631,1759,5,0.18948
FARSB,6,0.759,0.7754,1,15116,1,0.2359,0.010092,0.037312,0.433883,1760,3,0.2359
GNG5,6,0.97092,0.9709,1,19045,0,0.35368,0.010134,0.037454,0.435062,1761,4,0.35368
PPRC1,6,0.99023,0.9901,1,19581,0,0.26183,0.010135,0.037456,0.435062,1762,5,0.26183
PPFIBP1,6,0.4223,0.55888,1,11074,1,0.34064,0.010173,0.037565,0.436073,1763,4,0.34064
PAPD5,6,0.97871,0.97861,1,19236,0,0.30841,0.010222,0.037726,0.437701,1764,5,0.30841
LOC100130705,6,0.99924,0.99923,1,20057,0,0.2378,0.010237,0.037779,0.437854,1765,5,0.2378
STK11,6,0.93419,0.93438,1,18194,0,0.34359,0.01024,0.037784,0.437854,1766,4,0.34359
ATOX1,6,0.99409,0.99401,1,19715,0,0.36581,0.010246,0.037804,0.437854,1767,4,0.36581
TCOF1,6,0.98956,0.98942,1,19554,0,0.38918,0.010292,0.037941,0.439202,1768,4,0.38918
UBE2L3,6,0.044404,0.12097,0.90139,2745,2,0.32374,0.010301,0.03797,0.43929,1769,3,0.32374
hsa-mir-3128,4,0.7609,0.77672,1,15141,0,0.1556,0.010312,0.037999,0.439372,1770,2,0.1556
L3MBTL2,6,0.53441,0.65436,1,12801,1,0.35923,0.01033,0.038053,0.439569,1771,4,0.35923
hsa-mir-181a-1,4,0.72085,0.75019,1,14632,1,0.29581,0.010332,0.038059,0.439569,1772,2,0.29581
SRFBP1,6,0.79684,0.80355,1,15643,1,0.36904,0.010455,0.038387,0.443107,1773,3,0.36904
COX4I1,6,0.99884,0.99884,1,20013,0,0.35441,0.010493,0.0385,0.444158,1774,4,0.35441
HOXC13,6,0.70575,0.7407,1,14453,1,0.29124,0.010508,0.038541,0.444304,1775,4,0.29124
PCYT2,6,0.81227,0.81598,1,15895,1,0.2904,0.010514,0.038556,0.444304,1776,4,0.2904
CRAMP1L,6,0.78194,0.79207,1,15438,1,0.29613,0.010599,0.038781,0.446645,1777,4,0.29613
MYB,6,0.011967,0.040284,0.837664,981,2,0.46921,0.010639,0.038902,0.447791,1778,4,0.46921
2018-03-05 00:00:00,6,0.78243,0.79243,1,15446,1,0.44883,0.010657,0.038941,0.447991,1779,4,0.44883
OR1A1,6,0.12279,0.24865,0.956804,5313,3,0.059246,0.010669,0.038973,0.448106,1780,3,0.059246
NCAPH,6,0.15815,0.30075,0.974396,6315,2,0.22298,0.010725,0.039123,0.449572,1781,4,0.22298
NELFA,6,0.96604,0.96609,1,18940,0,0.2551,0.010749,0.039183,0.449945,1782,3,0.2551
SLC30A9,6,0.97321,0.97319,1,19104,0,0.31016,0.010755,0.039199,0.449945,1783,3,0.31016
C19orf54,6,0.25864,0.41709,1,8485,2,0.27331,0.010769,0.039237,0.45012,1784,4,0.27331
ACTR5,6,0.4209,0.55768,1,11045,2,0.26612,0.010808,0.039345,0.451111,1785,4,0.26612
SPC24,6,0.75182,0.77053,1,15009,1,0.40243,0.010826,0.039393,0.451407,1786,3,0.40243
LAGE3,6,0.80703,0.81167,1,15804,1,0.26318,0.010883,0.039535,0.452783,1787,3,0.26318
TFB1M,6,0.66047,0.71487,1,13983,1,0.18434,0.010908,0.039604,0.453316,1788,3,0.18434
ABI1,6,0.97806,0.97799,1,19219,0,0.26371,0.010988,0.039826,0.455603,1789,4,0.26371
RIF1,6,0.54218,0.65774,1,12857,1,0.31644,0.011004,0.039867,0.455819,1790,4,0.31644
AKT2,6,0.99201,0.9919,1,19648,0,0.31045,0.011076,0.04005,0.457654,1791,4,0.31045
hsa-mir-3133,3,0.90424,0.90439,1,17583,0,0.50734,0.011119,0.04017,0.458769,1792,2,0.50734
GRPEL2,6,0.83317,0.83423,1,16248,1,0.24254,0.011145,0.040237,0.459249,1793,4,0.24254
EMC2,6,0.1748,0.32464,0.982203,6764,2,0.42203,0.011153,0.040258,0.459249,1794,4,0.42203
RACGAP1,6,0.42942,0.56511,1,11192,2,0.43887,0.011161,0.040279,0.459249,1795,4,0.43887
SEL1L,6,0.21084,0.37505,0.990044,7748,2,-0.048903,0.011225,0.040441,0.46084,1796,2,-0.048903
UROD,6,0.86605,0.86628,1,16822,0,0.34532,0.011257,0.040523,0.461515,1797,4,0.34532
KCNH6,6,0.54207,0.65768,1,12855,1,0.50595,0.011287,0.040597,0.462106,1798,4,0.50595
CXXC1,6,0.97748,0.97739,1,19209,0,0.31377,0.011318,0.040678,0.462763,1799,3,0.31377
WTAP,5,0.79197,0.79979,1,15581,1,0.47677,0.011393,0.040871,0.464191,1800,3,0.47677
CDYL,6,0.96399,0.96407,1,18874,0,0.3047,0.011393,0.040873,0.464191,1801,4,0.3047
QARS,6,0.86038,0.86054,1,16718,0,0.060607,0.011395,0.04088,0.464191,1802,3,0.060607
RFC2,6,0.98412,0.98396,1,19386,0,0.47044,0.011402,0.040894,0.464191,1803,4,0.47044
RPS9,6,0.94155,0.94178,1,18364,0,0.49981,0.011417,0.040939,0.464444,1804,4,0.49981
EFCC1,6,0.42691,0.56293,1,11143,1,0.35102,0.011469,0.04107,0.465673,1805,4,0.35102
hsa-mir-626,4,0.81414,0.81758,1,15922,0,0.40015,0.011497,0.041145,0.466265,1806,3,0.40015
EXOC3,6,0.68761,0.73002,1,14274,1,0.32332,0.011514,0.041191,0.466522,1807,3,0.32332
ASPM,6,0.028675,0.083156,0.877751,1933,2,0.20178,0.011586,0.041386,0.468482,1808,3,0.20178
TRIB2,6,0.074941,0.17588,0.937246,3838,2,0.2791,0.011627,0.041499,0.469492,1809,4,0.2791
ITGB2,6,0.62846,0.69797,1,13660,1,0.35548,0.011673,0.041601,0.470374,1810,4,0.35548
ELMOD3,6,0.80114,0.80694,1,15706,1,0.24471,0.011684,0.041623,0.470374,1811,4,0.24471
hsa-mir-3201,4,0.3617,0.50629,1,10115,1,0.34284,0.011724,0.041728,0.470933,1812,3,0.34284
PSAT1,6,0.21358,0.37744,0.991103,7794,2,0.13675,0.011726,0.041735,0.470933,1813,3,0.13675
RBM10,6,0.99023,0.9901,1,19582,0,0.40889,0.011728,0.041741,0.470933,1814,4,0.40889
BBX,6,0.98116,0.98101,1,19298,0,0.2724,0.011747,0.041793,0.471257,1815,4,0.2724
MRPL51,6,0.1139,0.23545,0.955028,5043,2,0.15573,0.01182,0.041981,0.473118,1816,3,0.15573
RNPC3,6,0.37178,0.51498,1,10278,2,0.27348,0.011852,0.042072,0.473888,1817,4,0.27348
ATAD3B,6,0.74693,0.76717,1,14926,1,0.32271,0.011906,0.042198,0.475043,1818,3,0.32271
TBC1D12,6,0.98288,0.98273,1,19347,0,0.27307,0.011915,0.042232,0.475109,1819,4,0.27307
RPS27,6,0.027518,0.080255,0.877751,1856,1,0.56997,0.011924,0.04225,0.475109,1820,4,0.56997
WDR7,6,0.94749,0.94765,1,18505,0,0.43878,0.011984,0.04241,0.476637,1821,4,0.43878
UBA5,6,0.93656,0.93678,1,18258,0,0.27586,0.011994,0.042439,0.476662,1822,3,0.27586
SP1,6,0.97672,0.97663,1,19191,0,0.306,0.012004,0.042458,0.476662,1823,4,0.306
SF1,6,0.95384,0.95394,1,18636,0,0.48752,0.012069,0.042637,0.478399,1824,4,0.48752
FNTA,6,0.97203,0.97199,1,19070,0,0.23602,0.01212,0.042786,0.479813,1825,4,0.23602
ERH,6,0.93989,0.9401,1,18327,0,0.33786,0.012202,0.042989,0.481827,1826,3,0.33786
COMMD2,6,0.92179,0.92203,1,17939,0,0.33354,0.012217,0.043023,0.481938,1827,4,0.33354
DNAJB6,6,0.99649,0.99648,1,19843,0,0.30758,0.012268,0.043159,0.483143,1828,4,0.30758
CARM1,6,0.042468,0.11652,0.89907,2647,1,0.23922,0.012275,0.043177,0.483143,1829,3,0.23922
FAM196B,6,0.86423,0.86443,1,16781,0,0.29845,0.012294,0.04323,0.483463,1830,4,0.29845
PSMF1,6,0.49914,0.6276,1,12307,1,0.095759,0.012325,0.043308,0.484075,1831,3,0.095759
NFATC2IP,6,0.61364,0.69059,1,13501,1,0.31782,0.012441,0.043615,0.487026,1832,4,0.31782
NEUROG1,6,0.37766,0.51999,1,10376,1,0.29328,0.012443,0.04362,0.487026,1833,4,0.29328
RNF40,6,0.96416,0.96425,1,18880,0,0.25312,0.012452,0.043644,0.48703,1834,3,0.25312
MNAT1,6,0.95436,0.95448,1,18646,0,0.38999,0.012494,0.043755,0.487799,1835,4,0.38999
hsa-mir-664a,4,0.82592,0.82777,1,16123,0,0.37099,0.012496,0.04376,0.487799,1836,3,0.37099
ZNF574,6,0.76384,0.77884,1,15183,1,0.17712,0.012619,0.044064,0.490918,1837,3,0.17712
DCLRE1B,6,0.81736,0.82027,1,15979,1,0.42274,0.01282,0.04459,0.49642,1838,4,0.42274
hsa-mir-1306,4,0.63521,0.7014,1,13737,1,0.37439,0.012825,0.044606,0.49642,1839,3,0.37439
SCYL2,6,0.82798,0.82958,1,16158,1,0.29748,0.012839,0.04465,0.496634,1840,4,0.29748
EPRS,6,0.50171,0.62996,1,12361,1,0.1464,0.012884,0.044767,0.497666,1841,3,0.1464
FLII,6,0.6336,0.70056,1,13712,1,0.32479,0.012924,0.044871,0.498464,1842,4,0.32479
E2F1,6,0.56534,0.66792,1,13052,1,0.29665,0.012933,0.044888,0.498464,1843,4,0.29665
TMEM164,6,0.90236,0.90253,1,17543,0,0.29079,0.012952,0.044942,0.498795,1844,4,0.29079
WBP1L,6,0.65539,0.71208,1,13928,1,0.23071,0.012971,0.044987,0.499029,1845,3,0.23071
IBSP,6,0.9764,0.97632,1,19185,0,0.3294,0.01304,0.045166,0.500737,1846,4,0.3294
ALAS1,6,0.97161,0.97157,1,19060,0,0.35694,0.013098,0.045319,0.50216,1847,3,0.35694
METTL1,6,0.26702,0.42444,1,8618,2,0.40997,0.01314,0.045421,0.503024,1848,3,0.40997
RFWD3,6,0.98991,0.98977,1,19567,0,0.24608,0.013189,0.045547,0.504102,1849,4,0.24608
MED17,6,0.92432,0.92455,1,17996,0,0.33966,0.013195,0.045568,0.504102,1850,4,0.33966
TMEM208,6,0.85566,0.85578,1,16623,0,0.41372,0.013212,0.045615,0.504226,1851,4,0.41372
MARS2,6,0.99496,0.99491,1,19757,0,0.43636,0.013218,0.045628,0.504226,1852,4,0.43636
MAD1L1,6,0.98002,0.97989,1,19273,0,0.25967,0.013243,0.04569,0.504633,1853,4,0.25967
CWC15,6,0.97062,0.9706,1,19036,0,0.42243,0.013315,0.045867,0.506315,1854,4,0.42243
HCRT,6,0.46246,0.59438,1,11716,1,0.31027,0.013371,0.046009,0.507611,1855,4,0.31027
SOX21,6,0.90327,0.90341,1,17557,0,0.25044,0.013391,0.046053,0.507736,1856,4,0.25044
hsa-mir-939,4,0.32947,0.47892,1,9615,1,0.2992,0.013396,0.04607,0.507736,1857,3,0.2992
NPS,6,0.19695,0.35618,0.990044,7361,1,0.21422,0.013406,0.046099,0.507788,1858,4,0.21422
LIG1,6,0.89001,0.89014,1,17307,0,0.27202,0.013442,0.046188,0.50849,1859,3,0.27202
DGCR8,6,0.95189,0.95204,1,18595,0,0.49116,0.013533,0.046425,0.510825,1860,4,0.49116
DNAJC9,6,0.80954,0.81369,1,15848,1,0.37098,0.013561,0.046492,0.51129,1861,4,0.37098
TPX2,6,0.93009,0.93028,1,18099,0,0.24723,0.013602,0.046598,0.512107,1862,4,0.24723
C16orf80,6,0.98947,0.98933,1,19552,0,0.372,0.013609,0.046617,0.512107,1863,4,0.372
FAM160B2,6,0.36004,0.50488,1,10091,1,0.27339,0.013652,0.046722,0.51299,1864,4,0.27339
EAPP,6,0.034959,0.098527,0.885712,2275,3,0.13667,0.013699,0.046854,0.514075,1865,3,0.13667
RAD50,6,0.94964,0.94978,1,18548,0,0.32458,0.013708,0.046879,0.514075,1866,4,0.32458
RRP7A,6,0.96961,0.96961,1,19011,0,0.34249,0.013715,0.046896,0.514075,1867,4,0.34249
PPTC7,6,0.22971,0.39152,0.995565,8048,1,0.18986,0.013739,0.046958,0.514478,1868,4,0.18986
UTP11L,6,0.45339,0.58634,1,11562,2,0.15565,0.013829,0.047189,0.516729,1869,3,0.15565
TTC1,6,0.77687,0.78836,1,15372,1,0.37119,0.013888,0.047351,0.518227,1870,4,0.37119
C9orf123,4,0.98817,0.988,1,19510,0,0.40831,0.013983,0.047579,0.520442,1871,3,0.40831
EIF3E,6,0.83974,0.84031,1,16342,1,0.5022,0.013999,0.047624,0.520656,1872,4,0.5022
GTF3C5,6,0.9038,0.90394,1,17571,0,0.41016,0.014023,0.047692,0.521118,1873,4,0.41016
PPAN,2,0.98591,0.98578,1,19429,0,0.72713,0.014088,0.04787,0.522784,1874,2,0.72713
HFE,6,0.61536,0.69144,1,13520,1,0.19747,0.0141,0.047901,0.522849,1875,3,0.19747
RPS6,6,0.54824,0.66039,1,12903,1,0.25848,0.014111,0.04793,0.522887,1876,4,0.25848
SUPT4H1,6,0.90161,0.90176,1,17524,0,0.094591,0.01413,0.047983,0.523183,1877,3,0.094591
