id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
MRPL12,6,0.50564,0.69455,1,13637,2,0.22412,0.11698,0.24286,1,4133,3,0.22412
ZC2HC1A,6,0.071454,0.19237,0.947209,4153,2,0.2241,0.047989,0.1293,1,2612,4,0.2241
PSORS1C2,6,0.8383,0.88407,1,17336,1,0.22405,0.039404,0.1092,0.958038,2332,4,0.22405
SP1,6,0.79816,0.86881,1,17012,1,0.224,0.035918,0.10082,0.924756,2231,3,0.224
FECH,6,0.29733,0.50642,1,10186,2,0.22396,0.14411,0.28246,1,4776,3,0.22396
INO80C,6,0.3702,0.5801,1,11538,1,0.22386,0.016526,0.052855,0.680332,1590,4,0.22386
hsa-mir-3193,4,0.51387,0.69947,1,13735,1,0.22385,0.14569,0.2847,1,4811,2,0.22385
MRPL40,6,0.030885,0.10271,0.876998,2397,2,0.22379,0.091182,0.20423,1,3617,3,0.22379
LYPD2,6,0.95571,0.95557,1,18895,0,0.22379,0.019784,0.061235,0.735465,1704,3,0.22379
CTAGE15,3,0.92791,0.93212,1,18358,0,0.22377,0.071064,0.17326,1,3181,2,0.22377
EVL,6,0.080472,0.20946,0.954235,4490,1,0.22367,0.056247,0.14801,1,2873,3,0.22367
NOTUM,6,0.94768,0.94801,1,18713,1,0.22362,0.02617,0.077264,0.821877,1924,4,0.22362
CCDC14,6,0.18425,0.38756,0.989725,8014,2,0.22354,0.10929,0.23151,1,3960,3,0.22354
hsa-mir-30c-1,4,0.9589,0.95879,1,18959,0,0.22349,0.061189,0.15715,1,2985,3,0.22349
hsa-mir-548aq,2,0.72194,0.82602,1,16154,0,0.22336,0.24606,0.41392,1,7045,1,0.22336
HSF1,6,0.94073,0.94195,1,18567,1,0.22326,0.057681,0.15113,1,2912,4,0.22326
TAF1L,6,0.14579,0.32589,0.98171,6791,1,0.22307,0.031267,0.08966,0.881357,2081,4,0.22307
GDA,6,0.97635,0.97624,1,19403,0,0.22306,0.025571,0.07577,0.818103,1895,4,0.22306
ZNF707,6,0.93009,0.9337,1,18392,1,0.22292,0.10231,0.22113,1,3828,3,0.22292
TNFRSF13B,6,0.7376,0.83675,1,16381,2,0.2229,0.039103,0.10851,0.954709,2325,3,0.2229
hsa-mir-4539,4,0.19904,0.4035,0.993744,8302,1,0.22263,0.053044,0.14088,1,2775,2,0.22263
RAD18,6,0.90346,0.91607,1,18034,1,0.22251,0.0073399,0.027925,0.461275,1239,5,0.22251
BTN3A2,6,0.78379,0.86387,1,16911,1,0.22248,0.030692,0.088263,0.879597,2053,4,0.22248
BUB1B,6,0.69527,0.80825,1,15810,2,0.22242,0.0543,0.1437,1,2810,4,0.22242
PKNOX1,6,0.34139,0.55139,1,11016,1,0.22236,0.031024,0.089066,0.880144,2071,4,0.22236
ABCG1,6,0.98429,0.98417,1,19618,0,0.22231,0.047634,0.12846,1,2597,4,0.22231
hsa-mir-1229,4,0.97654,0.97641,1,19405,0,0.22225,0.057714,0.15122,1,2914,3,0.22225
SOCS3,6,0.43905,0.64736,1,12798,1,0.22216,0.16448,0.31173,1,5267,3,0.22216
SEMA4B,6,0.75458,0.84856,1,16588,1,0.22215,0.029728,0.085952,0.868688,2025,3,0.22215
COPB2,6,0.55626,0.72398,1,14212,2,0.22211,0.040293,0.11136,0.964722,2362,4,0.22211
hsa-mir-3934,4,0.20842,0.41356,0.995322,8495,1,0.22205,0.03562,0.10011,0.924139,2215,3,0.22205
hsa-mir-1303,4,0.41741,0.62633,1,12396,2,0.22146,0.024484,0.073015,0.804442,1857,2,0.22146
C21orf2,6,0.97308,0.973,1,19304,0,0.22114,0.025919,0.076608,0.821877,1906,4,0.22114
UBB,6,0.21244,0.41782,0.996674,8566,2,0.22086,0.047428,0.12799,1,2591,4,0.22086
hsa-mir-1915,4,0.84712,0.88776,1,17408,1,0.22064,0.27951,0.44248,1,7549,2,0.22064
AKAP1,6,0.99867,0.99873,1,20158,0,0.22054,0.054676,0.14451,1,2823,4,0.22054
DUOXA2,6,0.9469,0.9473,1,18698,1,0.22052,0.16387,0.31081,1,5254,3,0.22052
NARS2,6,0.87761,0.90195,1,17721,1,0.2205,0.083636,0.19273,1,3448,3,0.2205
CCDC154,6,0.98286,0.98275,1,19577,0,0.22046,0.0059373,0.023052,0.410628,1148,5,0.22046
hsa-mir-3118-5,1,0.85161,0.8897,1,17455,0,0.22028,0.14839,0.28855,1,4870,1,0.22028
KRTAP1-1,6,0.96187,0.9618,1,19029,0,0.22028,0.0081855,0.030831,0.491522,1282,3,0.22028
EXOC1,6,0.25802,0.46572,1,9469,1,0.22011,0.050186,0.13437,1,2694,4,0.22011
DEFB131,4,0.7409,0.83903,1,16420,1,0.22002,0.086857,0.1977,1,3520,2,0.22002
TAP2,6,0.67568,0.79577,1,15567,2,0.21992,0.1059,0.22647,1,3905,3,0.21992
PXK,6,0.92656,0.93114,1,18337,1,0.21991,0.038268,0.10648,0.949147,2296,3,0.21991
ADAM15,6,0.95664,0.95651,1,18913,0,0.21983,0.10693,0.22803,1,3923,3,0.21983
ZFYVE21,6,0.3314,0.54126,1,10821,1,0.21966,0.036547,0.10234,0.932114,2247,4,0.21966
SRMS,6,0.069515,0.18864,0.946904,4066,2,0.21959,0.025512,0.075619,0.818103,1890,4,0.21959
IER3IP1,6,0.18007,0.38208,0.989057,7902,2,0.21953,0.012753,0.043071,0.607924,1450,3,0.21953
PRAP1,6,0.9664,0.96637,1,19142,0,0.21951,0.035713,0.10031,0.924139,2219,3,0.21951
hsa-mir-6824,4,0.97315,0.97309,1,19308,0,0.21937,0.070625,0.17256,1,3173,3,0.21937
ABCE1,6,0.58882,0.74262,1,14554,2,0.21919,0.19181,0.35032,1,5899,2,0.21919
AMY2B,3,0.95273,0.95264,1,18831,0,0.21913,0.12241,0.25071,1,4249,2,0.21913
hsa-mir-4710,4,0.79951,0.86927,1,17029,1,0.21907,0.074395,0.1785,1,3266,2,0.21907
FICD,6,0.23368,0.44038,1,8987,2,0.2189,0.02729,0.080056,0.837859,1953,4,0.2189
N4BP2L1,6,0.94314,0.944,1,18622,1,0.21866,0.077567,0.18336,1,3327,3,0.21866
ATAD5,6,0.54022,0.71486,1,14025,2,0.21865,0.0030457,0.012371,0.269058,941,3,0.21865
MBOAT7,6,0.89253,0.90976,1,17908,1,0.21853,0.038376,0.10676,0.949732,2299,4,0.21853
hsa-mir-571,4,0.84518,0.88689,1,17390,1,0.21842,0.024377,0.072734,0.802901,1854,2,0.21842
SERBP1,6,0.96918,0.96917,1,19210,0,0.21837,0.057753,0.1513,1,2916,4,0.21837
EIF5B,6,0.99815,0.99821,1,20121,0,0.21828,0.29375,0.45472,1,7806,2,0.21828
AVPR1B,6,0.18898,0.39268,0.993385,8086,2,0.21828,0.028913,0.084004,0.858162,2003,4,0.21828
CTAGE9,5,0.42999,0.63848,1,12609,2,0.21818,0.063926,0.16167,1,3037,2,0.21818
SPATA31D3,2,0.67429,0.79489,1,15547,0,0.21816,0.16115,0.30687,1,5188,1,0.21816
C7orf49,6,0.95451,0.95438,1,18864,0,0.21812,0.058823,0.15317,1,2942,3,0.21812
TMEM168,6,0.086698,0.22119,0.959477,4705,2,0.21804,0.057725,0.15124,1,2915,3,0.21804
CARNS1,6,0.61942,0.76102,1,14901,2,0.21803,0.13197,0.26468,1,4474,3,0.21803
hsa-mir-193a,4,0.84334,0.88612,1,17377,1,0.21799,0.10141,0.21979,1,3818,2,0.21799
CYP7A1,6,0.98895,0.9889,1,19751,0,0.21783,0.042184,0.11578,0.976361,2427,4,0.21783
TXNDC2,6,0.88456,0.90548,1,17808,1,0.21763,0.0074873,0.02844,0.46713,1246,5,0.21763
MRPL47,6,0.97092,0.97083,1,19251,0,0.21756,0.054635,0.14442,1,2822,4,0.21756
USP31,6,0.058304,0.16652,0.929399,3662,2,0.21692,0.039124,0.10855,0.954709,2327,4,0.21692
hsa-mir-519b,2,0.39859,0.60808,1,12047,1,0.21673,0.061975,0.1585,1,2997,1,0.21673
NEO1,6,0.96684,0.96682,1,19152,0,0.21664,0.062106,0.15869,1,3000,3,0.21664
FAF2,6,0.82084,0.87701,1,17194,1,0.21658,0.036695,0.10269,0.933616,2251,3,0.21658
CRKL,6,0.90105,0.91465,1,18001,1,0.21644,0.051361,0.13706,1,2731,4,0.21644
TAS2R19,6,0.97512,0.97503,1,19365,0,0.21639,0.017837,0.056259,0.703354,1637,3,0.21639
hsa-mir-4419a,4,0.85082,0.88937,1,17446,1,0.21629,0.061847,0.15827,1,2995,2,0.21629
RPS3A,6,0.99065,0.99061,1,19806,0,0.21628,0.029652,0.085774,0.867758,2022,3,0.21628
GOLT1B,6,0.83121,0.88107,1,17276,1,0.21623,0.03004,0.08668,0.873029,2032,4,0.21623
RPLP0,6,0.99758,0.99763,1,20089,0,0.21608,0.19173,0.3502,1,5898,3,0.21608
MGAT5,6,0.22218,0.42808,0.997316,8781,1,0.21605,0.0070234,0.026807,0.450434,1218,3,0.21605
CPZ,6,0.91706,0.92461,1,18218,1,0.21589,0.066135,0.16528,1,3079,3,0.21589
PPP1R35,6,0.97817,0.97801,1,19438,0,0.21587,0.037728,0.10522,0.944056,2281,4,0.21587
hsa-mir-3132,4,0.48875,0.68451,1,13450,1,0.21576,0.063206,0.16046,1,3017,2,0.21576
hsa-mir-4682,4,0.90654,0.91788,1,18073,0,0.21575,0.063415,0.1608,1,3023,3,0.21575
PFKFB2,6,0.95347,0.95336,1,18846,1,0.21573,0.056762,0.14914,1,2884,4,0.21573
ATP1B4,6,0.30815,0.51757,1,10402,2,0.21548,0.023809,0.071331,0.791685,1844,3,0.21548
COX15,6,0.77519,0.86103,1,16849,1,0.21521,0.050383,0.13483,1,2703,4,0.21521
SLC2A12,6,0.85663,0.89201,1,17507,1,0.21517,0.15689,0.3008,1,5072,3,0.21517
ALDH3B1,6,0.93847,0.9401,1,18528,1,0.21507,0.11152,0.2348,1,3999,3,0.21507
ZNF343,6,0.66405,0.78834,1,15415,1,0.21504,0.025058,0.07445,0.811768,1877,4,0.21504
APOBEC3B,6,0.69343,0.807,1,15795,1,0.21501,0.053634,0.1422,1,2792,3,0.21501
PROK1,6,0.96015,0.96008,1,18983,0,0.21497,0.050378,0.13481,1,2702,4,0.21497
hsa-mir-320c-1,4,0.73582,0.83548,1,16356,1,0.21478,0.052162,0.13887,1,2750,2,0.21478
MED28,6,0.89548,0.91139,1,17940,1,0.21457,0.098468,0.21537,1,3754,3,0.21457
OR8G1,5,0.61918,0.76087,1,14898,2,0.21439,0.087436,0.19861,1,3536,3,0.21439
ADAP1,6,0.41703,0.62596,1,12384,1,0.21427,0.0302,0.087075,0.874857,2037,3,0.21427
RNF114,6,0.99255,0.99251,1,19874,0,0.21411,0.020492,0.063059,0.745866,1730,4,0.21411
FGFR1,6,0.2467,0.45395,1,9247,2,0.21409,0.025257,0.074967,0.815811,1880,3,0.21409
HMGB3,6,0.66196,0.787,1,15391,2,0.21406,0.11909,0.24588,1,4177,3,0.21406
GTDC2,4,0.78037,0.86274,1,16886,1,0.21405,0.24396,0.41208,1,7007,2,0.21405
EXOC2,6,0.56242,0.72746,1,14272,1,0.21403,0.050625,0.13538,1,2711,4,0.21403
hsa-mir-1207,4,0.96688,0.96686,1,19157,0,0.21399,0.05108,0.13644,1,2724,3,0.21399
CCZ1B,2,0.92796,0.93215,1,18359,0,0.21394,0.07204,0.17479,1,3208,2,0.21394
GTF3A,6,0.73147,0.83247,1,16298,1,0.21388,0.098609,0.2156,1,3759,3,0.21388
C8orf22,6,0.99401,0.994,1,19933,0,0.21382,0.038193,0.10632,0.948978,2292,4,0.21382
FAM136A,6,0.15916,0.34828,0.984794,7232,1,0.21379,0.041227,0.11356,0.971619,2391,3,0.21379
hsa-mir-1273f,4,0.88184,0.90407,1,17777,0,0.21375,0.083586,0.19265,1,3444,2,0.21375
KCNJ18,4,0.9902,0.99016,1,19788,0,0.21371,0.053169,0.14116,1,2777,3,0.21371
TUBGCP5,6,0.64121,0.7741,1,15136,2,0.21357,0.41374,0.55531,1,9863,2,0.21357
C17orf99,6,0.016141,0.058774,0.852561,1409,1,0.21348,0.041417,0.114,0.971794,2399,4,0.21348
hsa-mir-34a,4,0.98006,0.97993,1,19492,0,0.21343,0.038782,0.10773,0.952405,2315,3,0.21343
ZNF433,6,0.48594,0.68286,1,13426,2,0.21323,0.068657,0.16939,1,3135,3,0.21323
FUT3,6,0.47427,0.67593,1,13312,2,0.21302,0.12163,0.24957,1,4233,3,0.21302
PDGFB,6,0.81832,0.87606,1,17176,1,0.21295,0.090304,0.20292,1,3595,3,0.21295
SMC5,6,0.25344,0.46089,1,9392,2,0.21291,0.069661,0.17102,1,3152,3,0.21291
MROH7,6,0.97435,0.97427,1,19342,0,0.21265,0.050896,0.13602,1,2717,4,0.21265
CST6,6,0.1141,0.27098,0.971931,5700,2,0.21257,0.023435,0.070411,0.786216,1832,2,0.21257
SALL3,6,0.28492,0.49368,1,9951,2,0.21251,0.05415,0.14334,1,2803,4,0.21251
DGAT1,6,0.96423,0.96418,1,19082,0,0.21222,0.010946000000000001,0.038316,0.562634,1393,4,0.21222
SAFB2,6,0.56594,0.72948,1,14310,2,0.21196,0.034923,0.098458,0.917124,2196,3,0.21196
ISCU,6,0.754,0.84817,1,16583,1,0.21184,0.0448,0.12184,0.991009,2516,3,0.21184
GAL3ST3,6,0.34618,0.5562,1,11102,1,0.2118,0.071873,0.17454,1,3204,3,0.2118
hsa-mir-217,4,0.53794,0.7136,1,13985,1,0.2118,0.050558,0.13524,1,2709,3,0.2118
TRIM29,6,0.3461,0.55614,1,11100,2,0.2116,0.11823,0.24466,1,4159,3,0.2116
SSPO,6,0.97691,0.97677,1,19416,0,0.21158,0.039767,0.11009,0.961496,2343,3,0.21158
MCM6,6,0.97331,0.97324,1,19313,0,0.21146,0.12225,0.25049,1,4244,3,0.21146
SPAG16,6,0.99126,0.99121,1,19827,0,0.21134,0.024729,0.073625,0.807939,1865,4,0.21134
BPNT1,6,0.90279,0.91568,1,18027,1,0.21125,0.092371,0.20599,1,3640,3,0.21125
ZBTB39,6,0.98861,0.98855,1,19740,0,0.21099,0.041615,0.11446,0.971794,2407,4,0.21099
PCGF6,6,0.93685,0.93884,1,18507,1,0.21093,0.030172,0.087006,0.874587,2036,4,0.21093
AGAP5,1,0.78798,0.86526,1,16938,0,0.21088,0.21202,0.37808,1,6420,1,0.21088
GMFB,5,0.85937,0.89325,1,17525,1,0.21083,0.05949,0.15429,1,2955,3,0.21083
TRIO,6,0.62144,0.76222,1,14921,2,0.21074,0.035876,0.10072,0.924395,2230,4,0.21074
hsa-mir-4452,4,0.94419,0.94487,1,18640,0,0.21069,0.066293,0.16553,1,3081,3,0.21069
hsa-mir-6780a,4,0.9648,0.96476,1,19097,0,0.21068,0.10392,0.22355,1,3862,2,0.21068
TMED10,6,0.85334,0.89049,1,17472,1,0.21054,0.044194,0.12044,0.987576,2494,4,0.21054
HIST1H3B,6,0.90723,0.91829,1,18088,1,0.2105,0.042643,0.11682,0.978711,2441,3,0.2105
PRODH,6,0.010895,0.041831,0.817448,1046,1,0.21042,0.065252,0.16384,1,3060,3,0.21042
GCAT,6,0.96136,0.96128,1,19015,0,0.21041,0.053789,0.14255,1,2799,4,0.21041
TUBE1,6,0.5361,0.71255,1,13965,1,0.21026,0.0078804,0.029794,0.482793,1263,5,0.21026
GGPS1,6,0.96061,0.96052,1,18994,0,0.21006,0.046714,0.12629,1,2572,4,0.21006
FOSB,6,0.87389,0.90016,1,17671,1,0.21,0.028291,0.082459,0.84932,1987,4,0.21
C7orf71,6,0.043362,0.13621,0.910676,3061,1,0.21,0.018932,0.059045,0.72015,1678,4,0.21
ODF3L2,6,0.7229,0.82666,1,16173,2,0.20999,0.043562,0.11892,0.984074,2472,4,0.20999
KCTD7,6,0.6716,0.79315,1,15508,2,0.20978,0.054294,0.14369,1,2809,4,0.20978
DUSP10,6,0.78071,0.86284,1,16889,1,0.20978,0.047254,0.12758,1,2586,4,0.20978
ADAMTS7,6,0.40085,0.61028,1,12086,2,0.20973,0.041359,0.11388,0.971794,2397,4,0.20973
UBE2F,6,0.059381,0.16866,0.929399,3714,2,0.20966,0.028171,0.08216,0.847098,1985,3,0.20966
SAMD10,6,0.97155,0.97149,1,19266,0,0.20964,0.04086,0.1127,0.968039,2378,4,0.20964
VMO1,6,0.93775,0.93954,1,18521,1,0.20955,0.082641,0.19118,1,3416,3,0.20955
PSMA3,6,0.82188,0.8774,1,17201,1,0.20923,0.2412,0.40969,1,6959,2,0.20923
AMH,6,0.62191,0.76252,1,14924,1,0.20919,0.18,0.33361,1,5625,3,0.20919
INCENP,6,0.72054,0.82509,1,16131,1,0.20912,0.16345,0.31018,1,5248,3,0.20912
KL,6,0.81732,0.87567,1,17169,1,0.20886,0.038756,0.10768,0.952405,2313,3,0.20886
HIST1H4H,6,0.9661,0.96607,1,19138,0,0.2087,0.040302,0.11139,0.964722,2363,4,0.2087
N6AMT1,6,0.99304,0.993,1,19892,0,0.20867,0.035802,0.10054,0.924395,2225,4,0.20867
COLGALT1,6,0.90881,0.91925,1,18105,1,0.20865,0.034989,0.098616,0.917124,2200,3,0.20865
FAM208B,6,0.75317,0.84757,1,16570,2,0.20854,0.025817,0.076375,0.821877,1901,4,0.20854
SLC16A13,6,0.97303,0.97295,1,19302,0,0.2085,0.036211,0.10153,0.928643,2237,4,0.2085
ARHGAP44,6,0.63317,0.7692,1,15043,2,0.20843,0.12245,0.25078,1,4251,3,0.20843
NKAIN1,6,0.97432,0.97425,1,19340,0,0.20839,0.075929,0.18087,1,3287,3,0.20839
SMCHD1,6,0.94007,0.94143,1,18555,1,0.2083,0.0536,0.14213,1,2790,4,0.2083
NIT1,6,0.86885,0.89773,1,17626,1,0.20826,0.046797,0.12648,1,2577,3,0.20826
MS4A15,6,0.40093,0.61037,1,12089,2,0.20826,0.021145,0.064708,0.756247,1751,4,0.20826
GPR141,6,0.18155,0.38445,0.989127,7954,1,0.20825,0.092493,0.20618,1,3644,3,0.20825
LOC100130370,6,0.29629,0.50535,1,10165,2,0.20823,0.011559,0.039927,0.575048,1421,4,0.20823
NUDT16L1,6,0.53119,0.70975,1,13917,1,0.20822,0.032834,0.093468,0.899354,2127,4,0.20822
MMP13,6,0.080328,0.2092,0.954235,4483,1,0.20794,0.089263,0.20136,1,3581,3,0.20794
GALK2,6,0.96349,0.96345,1,19064,0,0.20794,0.055748,0.14692,1,2852,4,0.20794
CD101,6,0.96686,0.96684,1,19155,0,0.20788,0.19141,0.34974,1,5890,3,0.20788
PSMB10,6,0.0035323,0.016335,0.67633,489,2,0.20776,0.09094,0.20386,1,3611,3,0.20776
MKRN2,6,0.99833,0.99838,1,20135,0,0.20773,0.096114,0.21177,1,3707,3,0.20773
ALPK2,6,0.081266,0.21098,0.954235,4521,2,0.20758,0.044954,0.12221,0.991562,2520,4,0.20758
CIAO1,6,0.90898,0.91936,1,18109,1,0.20754,0.049907,0.13373,1,2682,4,0.20754
TPM2,6,0.97256,0.97248,1,19294,0,0.20745,0.11573,0.24101,1,4104,3,0.20745
FBXL19,6,0.7204,0.825,1,16127,1,0.20736,0.055239,0.14578,1,2842,4,0.20736
hsa-mir-5187,4,0.86206,0.89446,1,17554,1,0.20719,0.038665,0.10746,0.95165,2310,2,0.20719
SMARCE1,6,0.99496,0.99499,1,19970,0,0.20716,0.0040696,0.016218,0.323199,1027,4,0.20716
XCL1,3,0.97679,0.97665,1,19412,0,0.20714,0.15982,0.30497,1,5152,2,0.20714
RPS6KB2,6,0.62301,0.76317,1,14936,1,0.20696,0.010835,0.038022,0.561207,1385,3,0.20696
DNAJC9,6,0.59668,0.74735,1,14646,2,0.20688,0.076671,0.18202,1,3304,3,0.20688
MLXIPL,6,0.95423,0.95411,1,18861,1,0.20687,0.17056,0.32028,1,5398,3,0.20687
THUMPD2,6,0.69972,0.81121,1,15863,2,0.20686,0.053617,0.14217,1,2791,4,0.20686
MGST3,6,0.62431,0.76394,1,14947,1,0.20681,0.14018,0.27669,1,4682,3,0.20681
DCUN1D1,6,0.69738,0.80965,1,15835,2,0.20679,0.043267,0.11821,0.981083,2466,3,0.20679
SFRP1,6,0.98971,0.98965,1,19771,0,0.20651,0.19508,0.35492,1,5996,3,0.20651
hsa-mir-548m,4,0.18902,0.39273,0.993385,8088,2,0.20648,0.045478,0.12339,0.995358,2537,2,0.20648
INPP5K,6,0.87943,0.90285,1,17741,1,0.20638,0.017041,0.054191,0.687708,1612,3,0.20638
ZBED4,6,0.92535,0.93027,1,18313,1,0.20636,0.08836,0.20002,1,3560,3,0.20636
GPN1,6,0.85297,0.89031,1,17465,1,0.20617,0.056147,0.1478,1,2869,4,0.20617
hsa-mir-577,4,0.82225,0.87752,1,17208,1,0.20615,0.24849,0.41596,1,7083,2,0.20615
hsa-mir-3194,4,0.74872,0.84446,1,16524,1,0.20614,0.057995,0.15179,1,2924,3,0.20614
MTMR4,6,0.87256,0.89953,1,17655,1,0.20604,0.073637,0.1773,1,3244,3,0.20604
ZPLD1,6,0.021514,0.075307,0.854072,1801,1,0.20604,0.066984,0.16664,1,3096,3,0.20604
hsa-mir-6809,4,0.86952,0.89804,1,17633,1,0.20602,0.14029,0.27684,1,4684,2,0.20602
LRRC4B,6,0.58926,0.74287,1,14558,1,0.20575,0.043868,0.11964,0.986507,2482,3,0.20575
KIF2B,6,0.99639,0.99645,1,20030,0,0.20548,0.13961,0.27585,1,4664,3,0.20548
MED16,6,0.97527,0.97519,1,19370,0,0.20546,0.0061521,0.023796,0.41768,1166,5,0.20546
MDGA1,6,0.90539,0.9172,1,18060,1,0.20545,0.099073,0.2163,1,3770,3,0.20545
MST1L,6,0.62271,0.763,1,14931,2,0.20532,0.17772,0.33043,1,5561,3,0.20532
KLHL12,6,0.95447,0.95435,1,18863,0,0.20532,0.050115,0.13422,1,2687,4,0.20532
ATP5E,4,0.03919,0.12593,0.898345,2869,1,0.20522,0.065166,0.16369,1,3056,3,0.20522
DNAAF1,6,0.88874,0.9077,1,17867,1,0.20518,0.083384,0.19232,1,3435,3,0.20518
EEPD1,6,0.20638,0.41142,0.995322,8453,2,0.20517,0.17366,0.32465,1,5471,3,0.20517
CRYGN,6,0.16316,0.35485,0.985044,7372,2,0.20515,0.15484,0.29788,1,5007,3,0.20515
XRCC2,6,0.94734,0.94769,1,18707,1,0.20511,0.12432,0.25349,1,4298,3,0.20511
COX17,6,0.94715,0.94752,1,18702,1,0.20504,0.031851,0.090996,0.885976,2102,4,0.20504
SEC14L1,6,0.040827,0.13045,0.90542,2948,2,0.20502,0.0073868,0.028093,0.462547,1243,3,0.20502
TACC3,6,0.7194,0.82432,1,16111,1,0.20485,0.040812,0.11259,0.968039,2374,4,0.20485
DENND3,6,0.27752,0.48604,1,9817,3,0.20485,0.020021,0.061858,0.739051,1713,3,0.20485
FGFR1OP2,6,0.98946,0.98941,1,19765,0,0.2048,0.040836,0.11264,0.968039,2375,4,0.2048
ANKRD65,6,0.24046,0.44745,1,9134,1,0.20477,0.06116,0.15709,1,2984,3,0.20477
SLC27A3,6,0.78677,0.86486,1,16927,1,0.20473,0.087962,0.19939,1,3551,3,0.20473
ACKR2,4,0.44981,0.65784,1,13000,1,0.20466,0.12597,0.25592,1,4334,2,0.20466
POP5,6,0.97862,0.97845,1,19453,0,0.2045,0.12116,0.24891,1,4225,3,0.2045
OR4N4,6,0.75536,0.8491,1,16597,1,0.20447,0.11256,0.23633,1,4031,3,0.20447
DNAJC15,6,0.73796,0.837,1,16384,1,0.20447,0.043917,0.11977,0.986761,2484,4,0.20447
DHPS,6,0.0099251,0.03862,0.803253,984,3,0.20442,0.022186,0.067314,0.769425,1790,3,0.20442
hsa-mir-10a,4,0.93652,0.93858,1,18498,0,0.20436,0.033623,0.095339,0.907275,2150,2,0.20436
POLR2L,6,0.67814,0.79734,1,15599,2,0.20425,0.06796,0.16823,1,3121,2,0.20425
RHPN1,6,0.97739,0.97723,1,19424,0,0.20412,0.098662,0.21569,1,3761,3,0.20412
FCGRT,6,0.35079,0.56085,1,11192,1,0.2038,0.0714,0.1738,1,3193,3,0.2038
GHRH,6,0.073293,0.19589,0.94811,4225,1,0.20367,0.047872,0.12902,1,2606,4,0.20367
LAT,6,0.85523,0.89136,1,17495,1,0.20365,0.04774,0.12872,1,2599,4,0.20365
TUFM,6,0.98473,0.98458,1,19628,0,0.20364,0.039755,0.11006,0.961496,2342,3,0.20364
PLEKHG4,6,0.55295,0.7221,1,14167,1,0.20347,0.033767,0.095675,0.907786,2157,3,0.20347
POU2AF1,6,0.46157,0.66852,1,13194,2,0.20346,0.052363,0.13933,1,2753,4,0.20346
C1QTNF8,6,0.91901,0.92589,1,18235,1,0.20332,0.044629,0.12145,0.98953,2510,4,0.20332
IL8,6,0.94337,0.94419,1,18630,1,0.20328,0.029382,0.085151,0.864438,2016,4,0.20328
VPS33A,6,0.067286,0.1843,0.943923,3996,3,0.20323,0.010772,0.037863,0.560713,1382,3,0.20323
TBCC,6,0.94586,0.94639,1,18677,1,0.20306,0.053947,0.14289,1,2801,3,0.20306
MZT1,6,0.039683,0.12728,0.901646,2889,2,0.20304,0.073293,0.17676,1,3235,3,0.20304
FGD3,6,0.77285,0.86026,1,16835,1,0.20304,0.0082904,0.031187,0.493015,1294,5,0.20304
VAMP4,6,0.94378,0.94452,1,18636,1,0.2025,0.040246,0.11124,0.964686,2360,4,0.2025
ADH1A,6,0.598,0.74815,1,14661,2,0.2023,0.095516,0.21085,1,3693,3,0.2023
CPD,6,0.94441,0.94507,1,18645,1,0.20225,0.043963,0.11987,0.986801,2486,4,0.20225
RPS10,2,0.25394,0.46144,1,9399,1,0.20218,0.13845,0.27416,1,4633,1,0.20218
C21orf33,6,0.49876,0.69045,1,13580,1,0.20217,0.087319,0.19844,1,3533,3,0.20217
EPS8L1,6,0.33326,0.54314,1,10861,2,0.20207,0.086379,0.19699,1,3507,3,0.20207
METTL5,6,0.98467,0.98452,1,19626,0,0.20203,0.12211,0.25027,1,4239,3,0.20203
TSPEAR,6,0.95477,0.95463,1,18869,0,0.20202,0.049793,0.13344,1,2677,4,0.20202
SCO2,6,0.99812,0.99817,1,20118,0,0.202,0.15786,0.30218,1,5099,3,0.202
POMK,4,0.97362,0.97356,1,19326,0,0.20176,0.17525,0.32687,1,5511,2,0.20176
hsa-mir-6769a,4,0.33715,0.54706,1,10944,1,0.20174,0.15854,0.30312,1,5113,2,0.20174
DNAJB4,6,0.69212,0.80618,1,15778,1,0.20168,0.1117,0.23506,1,4003,3,0.20168
hsa-mir-199a-1,3,0.53845,0.71389,1,13995,1,0.20166,0.16686,0.31504,1,5311,2,0.20166
SOWAHB,6,0.58938,0.74295,1,14562,1,0.20162,0.025386,0.075279,0.817036,1884,3,0.20162
SHISA5,6,0.72184,0.82596,1,16152,1,0.20152,0.05477,0.14473,1,2826,3,0.20152
SMAD7,6,0.22,0.42583,0.997259,8735,1,0.20151,0.034281,0.096901,0.909718,2177,4,0.20151
INSRR,6,0.66389,0.78824,1,15413,1,0.20146,0.046416,0.12563,1,2562,4,0.20146
FIS1,6,0.40522,0.61453,1,12165,2,0.20143,0.089972,0.20242,1,3591,3,0.20143
MTRNR2L1,2,0.47149,0.67433,1,13283,1,0.20137,0.090374,0.20303,1,3597,1,0.20137
POU5F1B,6,0.43192,0.64039,1,12651,1,0.20114,0.03861,0.10733,0.95165,2306,4,0.20114
EVPLL,6,0.43949,0.64781,1,12804,1,0.20111,0.04216,0.11572,0.976262,2426,4,0.20111
DNM1L,6,0.99945,0.99947,1,20216,0,0.20105,0.0059629,0.023131,0.410938,1152,5,0.20105
