id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
TECPR2,6,0.47615,0.60451,1,12078,2,0.09579,0.048088,0.13033,1,2580,3,0.09579
CEND1,6,0.84575,0.84552,1,16743,0,0.2351,0.04811,0.13038,1,2581,3,0.2351
SNX7,6,0.98391,0.98392,1,19730,0,0.16117,0.048174,0.13051,1,2582,3,0.16117
DDTL,2,0.95177,0.95187,1,18930,0,0.32617,0.048232,0.13064,1,2583,2,0.32617
SDF2,6,0.89227,0.8921,1,17680,0,0.18762,0.048265,0.13073,1,2584,4,0.18762
SPANXN2,6,0.90947,0.90942,1,18034,0,0.063229,0.048265,0.13073,1,2585,2,0.063229
PDZD8,6,0.98741,0.98739,1,19820,0,0.19184,0.048309,0.13083,1,2586,4,0.19184
MNS1,6,0.85167,0.85148,1,16867,0,0.16196,0.048354,0.13092,1,2587,3,0.16196
GOLGB1,6,0.082998,0.18513,0.98162,3858,3,-0.10956,0.048364,0.13094,1,2588,2,-0.10956
KIAA1033,6,0.79221,0.79647,1,15776,1,0.14824,0.048401,0.13102,1,2589,3,0.14824
DNASE1L2,6,0.98216,0.98213,1,19677,0,0.1478,0.048405,0.13103,1,2590,3,0.1478
C7orf73,5,0.012584,0.041241,0.888231,949,3,-0.31012,0.048416,0.13106,1,2591,1,-0.31012
HK2,6,0.70764,0.73501,1,14581,1,0.2217,0.048437,0.13111,1,2592,4,0.2217
MUSTN1,6,0.32609,0.46944,1,9447,2,0.14607,0.048438,0.13111,1,2593,3,0.14607
hsa-mir-6895,4,0.11213,0.23057,0.995514,4727,2,0.064898,0.048516,0.1313,1,2594,2,0.064898
FILIP1L,6,0.79253,0.79672,1,15782,1,0.19986,0.048523,0.13131,1,2595,4,0.19986
KIAA0226L,6,0.56616,0.65673,1,13062,1,0.17313,0.048549,0.13137,1,2596,3,0.17313
FBN2,6,0.9122,0.9122,1,18078,0,0.19305,0.048555,0.13138,1,2597,4,0.19305
EHMT2,6,0.99119,0.99115,1,19918,0,0.17905,0.048561,0.13139,1,2598,4,0.17905
KIAA1432,6,0.63739,0.69323,1,13762,1,0.19658,0.048585,0.13145,1,2599,3,0.19658
MTMR12,6,0.012731,0.041641,0.89238,955,1,-0.036963,0.048661,0.13163,1,2600,2,-0.036963
PRAMEF17,2,0.95133,0.95145,1,18915,0,0.51326,0.04867,0.13165,1,2601,2,0.51326
TRIM11,6,0.8933,0.89315,1,17708,0,0.11871,0.048701,0.13172,1,2602,3,0.11871
CCDC152,6,0.85369,0.85347,1,16905,0,-0.1137,0.048759,0.13184,1,2603,1,-0.1137
CACNG3,6,0.81677,0.81763,1,16185,1,0.1325,0.04878,0.13189,1,2604,3,0.1325
CCDC117,6,0.18672,0.34106,0.999412,6962,1,0.17615,0.048792,0.13191,1,2605,4,0.17615
BBS1,6,0.43369,0.56535,1,11304,2,0.15825,0.04882,0.13198,1,2606,3,0.15825
PTGER4,6,0.66122,0.70665,1,14029,1,0.10626,0.048838,0.13203,1,2607,3,0.10626
ATRIP,6,0.23351,0.38664,1,7850,2,-0.035414,0.048845,0.13204,1,2608,2,-0.035414
POLQ,6,0.12595,0.2514,0.995537,5162,1,0.22583,0.048861,0.13208,1,2609,4,0.22583
NOXA1,6,0.7905,0.79502,1,15741,1,0.22115,0.048878,0.13212,1,2610,4,0.22115
SPATA21,6,0.97637,0.97638,1,19534,0,0.24299,0.048882,0.13212,1,2611,3,0.24299
LRFN1,6,0.11588,0.23634,0.995537,4851,2,0.034894,0.048882,0.13213,1,2612,2,0.034894
RWDD4,6,0.83467,0.83449,1,16515,1,0.21745,0.048904,0.13218,1,2613,4,0.21745
FANCL,6,0.93513,0.93527,1,18552,0,0.15699,0.048908,0.13219,1,2614,4,0.15699
PPA1,6,0.78602,0.79139,1,15653,1,0.1184,0.048925,0.13223,1,2615,3,0.1184
MGAT5B,6,0.7822,0.78837,1,15585,1,0.23028,0.048948,0.13227,1,2616,4,0.23028
ZNF710,6,0.7743,0.7822,1,15461,1,0.13856,0.048983,0.13235,1,2617,3,0.13856
PRIM1,6,0.67808,0.7166,1,14234,1,0.37468,0.048985,0.13235,1,2618,4,0.37468
ACTRT2,6,0.96731,0.96744,1,19291,0,0.40005,0.048991,0.13236,1,2619,4,0.40005
ZNF233,6,0.29946,0.4462,1,9020,2,-0.05116,0.049105,0.1326,1,2620,2,-0.05116
XRCC5,6,0.56849,0.65783,1,13085,1,0.23037,0.049106,0.1326,1,2621,4,0.23037
ADM2,6,0.89102,0.89086,1,17647,0,0.23912,0.049135,0.13267,1,2622,3,0.23912
NT5DC3,6,0.67192,0.71288,1,14159,1,0.076633,0.049194,0.1328,1,2623,3,0.076633
PSIP1,6,0.78014,0.78672,1,15542,1,0.11277,0.049204,0.13282,1,2624,3,0.11277
FAM151B,6,0.075369,0.17325,0.975509,3634,1,0.097684,0.049217,0.13285,1,2625,3,0.097684
TMEM43,6,0.082382,0.1842,0.981479,3838,3,0.010126,0.049254,0.13293,1,2626,3,0.010126
hsa-mir-3128,4,0.88433,0.88411,1,17506,0,0.091013,0.049281,0.133,1,2627,2,0.091013
U2AF2,6,0.72998,0.7499,1,14832,1,0.24612,0.049288,0.13301,1,2628,4,0.24612
TNFRSF8,6,0.80541,0.80758,1,16004,1,0.13016,0.049347,0.13314,1,2629,4,0.13016
LYSMD2,6,0.79954,0.8025,1,15900,1,-0.0047488,0.049353,0.13315,1,2630,2,-0.0047488
LOC100130357,6,0.98944,0.98942,1,19869,0,0.19658,0.049402,0.13326,1,2631,4,0.19658
TYMS,6,0.94775,0.94792,1,18846,0,0.16131,0.049485,0.13347,1,2632,3,0.16131
LEFTY1,6,0.43403,0.56568,1,11309,1,0.16649,0.049488,0.13347,1,2633,4,0.16649
ERBB2IP,6,0.99243,0.99236,1,19964,0,0.17484,0.049505,0.13351,1,2634,4,0.17484
AKAP4,6,0.96831,0.96844,1,19315,0,0.18005,0.049559,0.13363,1,2635,4,0.18005
CCKAR,6,0.86947,0.86926,1,17215,0,0.18584,0.049565,0.13365,1,2636,3,0.18584
CST5,6,0.2816,0.43057,1,8710,2,0.075466,0.049599,0.13374,1,2637,3,0.075466
hsa-mir-1229,4,0.93054,0.93069,1,18458,0,0.25045,0.049654,0.13386,1,2638,2,0.25045
THEMIS,6,0.4053,0.53976,1,10809,2,0.095727,0.049697,0.13396,1,2639,3,0.095727
NUP155,6,0.68309,0.71961,1,14291,1,-0.04436,0.049698,0.13396,1,2640,1,-0.04436
OAF,6,0.71009,0.73655,1,14607,1,0.27464,0.049706,0.13398,1,2641,4,0.27464
FLVCR1,6,0.31867,0.4629,1,9329,1,0.22911,0.049722,0.13402,1,2642,4,0.22911
ARPC4,3,0.74081,0.75745,1,14986,0,0.27301,0.049725,0.13403,1,2643,2,0.27301
SLC35G3,6,0.95715,0.95723,1,19047,0,0.13713,0.049829,0.13426,1,2644,3,0.13713
FANCF,6,0.97848,0.97849,1,19597,0,0.13816,0.049846,0.1343,1,2645,2,0.13816
CACNG4,6,0.45471,0.58468,1,11661,1,0.17523,0.049864,0.13434,1,2646,4,0.17523
KLF1,6,0.91066,0.91063,1,18050,0,0.23862,0.049872,0.13436,1,2647,4,0.23862
WDR52,6,0.22287,0.37693,1,7676,2,0.18544,0.049896,0.13441,1,2648,4,0.18544
HPCAL1,6,0.99476,0.99471,1,20053,0,0.18979,0.049938,0.1345,1,2649,4,0.18979
hsa-mir-3973,4,0.7946,0.79842,1,15818,0,0.24925,0.049944,0.13451,1,2650,3,0.24925
TECTA,6,0.6536,0.70224,1,13935,1,-0.0012244,0.049945,0.13452,1,2651,1,-0.0012244
CENPV,6,0.99856,0.99856,1,20214,0,0.21247,0.049962,0.13455,1,2652,4,0.21247
OR6S1,6,0.29395,0.44146,1,8916,1,0.22355,0.050017,0.13467,1,2653,4,0.22355
ENY2,6,0.92668,0.92681,1,18380,0,0.13702,0.050026,0.13469,1,2654,2,0.13702
BEX4,6,0.47814,0.60643,1,12118,1,-0.086182,0.050043,0.13473,1,2655,1,-0.086182
VEGFC,6,0.075225,0.17302,0.975509,3628,1,0.20268,0.050077,0.13482,1,2656,4,0.20268
SPTA1,6,0.9628,0.96293,1,19179,0,0.16774,0.050113,0.13491,1,2657,3,0.16774
GIF,6,0.059675,0.14785,0.966246,3114,2,0.18476,0.050122,0.13493,1,2658,4,0.18476
RGS11,6,0.18872,0.3439,0.999412,7022,2,0.15765,0.050163,0.13502,1,2659,3,0.15765
UBAC2,6,0.13448,0.26424,0.996167,5420,1,0.1813,0.050181,0.13506,1,2660,4,0.1813
CPE,6,0.18518,0.33886,0.999412,6919,3,-0.041686,0.050191,0.13508,1,2661,2,-0.041686
ZDHHC24,6,0.054722,0.13946,0.966246,2945,2,-0.12036,0.050241,0.1352,1,2662,2,-0.12036
ZDHHC3,6,0.31232,0.45739,1,9220,1,0.15586,0.050269,0.13526,1,2663,3,0.15586
SLC10A2,6,0.93077,0.93091,1,18464,0,0.16841,0.050312,0.13538,1,2664,4,0.16841
XPO1,6,0.8908,0.89062,1,17640,0,0.097006,0.050326,0.13541,1,2665,2,0.097006
AURKAIP1,6,0.99648,0.99646,1,20113,0,0.20973,0.05034,0.13545,1,2666,4,0.20973
RTDR1,6,0.0053191,0.020709,0.810685,519,1,0.15778,0.050357,0.13548,1,2667,3,0.15778
NPC1L1,6,0.087844,0.19285,0.983168,4002,1,0.24175,0.050362,0.1355,1,2668,4,0.24175
ZFYVE20,6,0.4697,0.59847,1,11949,1,0.29757,0.050402,0.13559,1,2669,3,0.29757
SELRC1,6,0.57246,0.65975,1,13121,1,0.30794,0.050427,0.13565,1,2670,4,0.30794
CBR1,6,0.45951,0.58905,1,11755,1,0.023682,0.050438,0.13568,1,2671,1,0.023682
OR7G1,6,0.91446,0.91448,1,18120,0,0.17914,0.050455,0.13573,1,2672,4,0.17914
CSGALNACT2,6,0.93465,0.93477,1,18547,0,0.20443,0.050504,0.13584,1,2673,4,0.20443
WDR89,6,0.48163,0.60975,1,12178,1,0.12253,0.050542,0.13592,1,2674,3,0.12253
ROGDI,6,0.81,0.81154,1,16066,1,0.099654,0.050551,0.13594,1,2675,3,0.099654
hsa-mir-212,4,0.97827,0.97828,1,19588,0,0.27328,0.050613,0.13608,1,2676,3,0.27328
FAM211B,6,0.64825,0.69924,1,13877,1,-0.00029552,0.050639,0.13613,1,2677,2,-0.00029552
LOC100288814,6,0.22664,0.38034,1,7732,2,0.1877,0.050708,0.1363,1,2678,4,0.1877
DEFB134,5,0.67488,0.71468,1,14205,1,0.24289,0.050724,0.13633,1,2679,3,0.24289
MAPK8IP3,6,0.061363,0.15071,0.966246,3176,2,-0.12653,0.050734,0.13636,1,2680,1,-0.12653
IGFBP6,6,0.59804,0.6725,1,13347,1,0.27209,0.050741,0.13637,1,2681,4,0.27209
ZNF284,6,0.7267,0.74774,1,14792,1,0.17928,0.050747,0.13638,1,2682,4,0.17928
GPR141,6,0.053033,0.13665,0.966246,2883,3,-0.078325,0.050752,0.1364,1,2683,2,-0.078325
SLC19A1,6,0.42399,0.55653,1,11132,1,0.19397,0.050752,0.1364,1,2684,4,0.19397
SEC16A,6,0.63706,0.69305,1,13759,1,0.21789,0.050813,0.13654,1,2685,4,0.21789
FAM159A,6,0.87992,0.87976,1,17412,0,-0.010646,0.050882,0.1367,1,2686,1,-0.010646
SMG7,6,0.40155,0.53643,1,10743,1,0.1816,0.050903,0.13674,1,2687,4,0.1816
YAE1D1,6,0.99586,0.99582,1,20086,0,0.26833,0.050926,0.1368,1,2688,3,0.26833
FAM168B,6,0.34779,0.48852,1,9825,2,0.17599,0.050934,0.13681,1,2689,3,0.17599
KNDC1,6,0.95769,0.95781,1,19058,0,0.19782,0.050968,0.13691,1,2690,4,0.19782
MMD,6,0.68367,0.71995,1,14300,1,0.16245,0.050986,0.13695,1,2691,3,0.16245
HMHB1,5,0.19015,0.346,0.999412,7065,1,0.24177,0.051027,0.13704,1,2692,3,0.24177
KTN1,6,0.53469,0.64217,1,12771,1,0.15441,0.051171,0.13738,1,2693,3,0.15441
POLDIP2,6,0.061919,0.1516,0.966246,3197,2,0.17237,0.051211,0.13747,1,2694,4,0.17237
hsa-mir-378f,4,0.70886,0.73577,1,14591,0,0.20273,0.051255,0.13758,1,2695,3,0.20273
PCSK4,6,0.97007,0.9701,1,19360,0,0.11978,0.051268,0.13761,1,2696,3,0.11978
PRAC1,4,0.28444,0.43317,1,8749,1,0.19632,0.051323,0.13774,1,2697,3,0.19632
hsa-mir-4761,4,0.93425,0.93437,1,18534,0,0.32495,0.051329,0.13775,1,2698,2,0.32495
DGKD,6,0.9668,0.96692,1,19280,0,0.20481,0.051345,0.13779,1,2699,4,0.20481
DNAJB5,6,0.049599,0.13082,0.965935,2768,2,-0.0028472,0.051369,0.13783,1,2700,2,-0.0028472
FOXJ1,6,0.67215,0.71301,1,14161,1,0.071251,0.051394,0.13789,1,2701,2,0.071251
ABI2,6,0.53651,0.64301,1,12790,1,-0.11084,0.051424,0.13797,1,2702,1,-0.11084
MBIP,6,0.94021,0.9404,1,18654,0,0.057637,0.051432,0.13799,1,2703,2,0.057637
OTOP3,6,0.44535,0.57608,1,11497,1,0.12273,0.051482,0.13811,1,2704,3,0.12273
TDRD3,6,0.84635,0.84613,1,16755,0,0.17159,0.051484,0.13811,1,2705,3,0.17159
COPS3,6,0.72811,0.7487,1,14804,1,0.15565,0.05152,0.1382,1,2706,3,0.15565
PEX7,6,0.67665,0.71574,1,14222,1,0.18944,0.051523,0.1382,1,2707,3,0.18944
SLC44A2,6,0.50742,0.63004,1,12548,1,0.11069,0.051603,0.13837,1,2708,3,0.11069
HDAC5,6,0.64215,0.69582,1,13805,1,0.14312,0.051633,0.13844,1,2709,3,0.14312
hsa-mir-6845,4,0.98234,0.98233,1,19682,0,0.23902,0.051649,0.13848,1,2710,3,0.23902
PUS10,6,0.046534,0.12554,0.959892,2674,1,0.151,0.051651,0.13849,1,2711,4,0.151
SMPD2,6,0.94732,0.94747,1,18833,0,0.18256,0.051671,0.13853,1,2712,3,0.18256
hsa-mir-4435-2,3,0.5841,0.66553,1,13226,1,0.35616,0.051733,0.13867,1,2713,2,0.35616
TRIM21,6,0.14511,0.2802,0.996167,5749,1,0.18949,0.051752,0.13871,1,2714,4,0.18949
SYF2,6,0.96785,0.96799,1,19301,0,0.3267,0.051805,0.13883,1,2715,4,0.3267
TXNDC12,6,0.5352,0.6424,1,12779,1,0.10395,0.051819,0.13885,1,2716,4,0.10395
ZFP41,6,0.73735,0.75494,1,14941,1,0.21039,0.051858,0.13894,1,2717,3,0.21039
GGT7,6,0.88221,0.882,1,17457,0,0.16897,0.051886,0.13901,1,2718,4,0.16897
FRY,6,0.88239,0.88219,1,17463,0,0.028943,0.051913,0.13908,1,2719,2,0.028943
SLC17A7,6,0.31301,0.458,1,9231,2,0.14291,0.051959,0.13917,1,2720,4,0.14291
OR10G2,6,0.63799,0.69355,1,13767,1,0.15287,0.051964,0.13918,1,2721,4,0.15287
PTK2,6,0.14103,0.27405,0.996167,5610,2,0.10105,0.052014,0.1393,1,2722,3,0.10105
PPP2R3A,6,0.27053,0.42041,1,8528,2,0.085043,0.05209,0.13947,1,2723,2,0.085043
hsa-mir-6086,3,0.58688,0.66692,1,13255,1,-0.057578,0.052106,0.13951,1,2724,1,-0.057578
NUDCD2,6,0.48587,0.61375,1,12248,2,0.017535,0.052116,0.13954,1,2725,2,0.017535
CDAN1,6,0.98226,0.98225,1,19681,0,0.15667,0.05212,0.13955,1,2726,3,0.15667
hsa-mir-23a,4,0.25289,0.40434,1,8216,1,0.36588,0.052158,0.13963,1,2727,3,0.36588
PLA2G2F,6,0.72359,0.74564,1,14763,1,0.12907,0.052213,0.13974,1,2728,3,0.12907
TAAR1,6,0.070485,0.16548,0.974985,3472,3,0.021198,0.052243,0.1398,1,2729,3,0.021198
CLEC19A,6,0.95606,0.95613,1,19025,0,0.22111,0.052262,0.13984,1,2730,4,0.22111
HRNR,6,0.40432,0.53884,1,10790,2,0.08475,0.052361,0.14007,1,2731,3,0.08475
PSG3,6,0.37921,0.51625,1,10354,2,0.048187,0.052408,0.14017,1,2732,2,0.048187
RPS10,2,0.94746,0.9476,1,18839,0,0.28485,0.052544,0.14049,1,2733,2,0.28485
TBC1D15,6,0.1007,0.21297,0.986376,4408,1,0.093514,0.052557,0.14051,1,2734,3,0.093514
MAG,6,0.97967,0.97966,1,19618,0,0.15568,0.052573,0.14055,1,2735,3,0.15568
SUPT5H,6,0.99503,0.99499,1,20059,0,0.28211,0.052651,0.14072,1,2736,4,0.28211
PIP5K1A,6,0.1006,0.21283,0.986376,4405,1,0.085834,0.052663,0.14075,1,2737,2,0.085834
DNAJC6,6,0.98706,0.98705,1,19810,0,0.1515,0.052685,0.1408,1,2738,3,0.1515
SYTL1,6,0.52038,0.6357,1,12658,1,0.10046,0.052701,0.14084,1,2739,2,0.10046
CACNB3,6,0.81863,0.81935,1,16219,1,-0.075107,0.052713,0.14087,1,2740,2,-0.075107
GPHN,6,0.73024,0.75007,1,14836,1,0.11698,0.052768,0.14099,1,2741,3,0.11698
ZNF705B,4,0.46234,0.59163,1,11809,1,0.23646,0.052803,0.14108,1,2742,3,0.23646
INPP5E,6,0.41599,0.54936,1,10992,2,0.17206,0.052832,0.14113,1,2743,4,0.17206
PTPRU,6,0.83022,0.83011,1,16432,1,0.24555,0.052859,0.1412,1,2744,3,0.24555
YWHAB,6,0.80454,0.80681,1,15985,1,0.20468,0.052874,0.14123,1,2745,3,0.20468
GATA5,6,0.11661,0.23742,0.995537,4876,2,0.16127,0.052922,0.14131,1,2746,4,0.16127
NXT1,6,0.39178,0.52765,1,10565,1,0.17931,0.052939,0.14135,1,2747,4,0.17931
ZAR1L,6,0.043759,0.11956,0.957705,2555,1,0.11473,0.052943,0.14136,1,2748,3,0.11473
MSX1,6,0.88227,0.88207,1,17458,0,0.19061,0.052945,0.14137,1,2749,4,0.19061
TNKS1BP1,6,0.35162,0.49188,1,9898,1,0.13841,0.05295,0.14138,1,2750,3,0.13841
ALDOA,6,0.98533,0.98532,1,19760,0,0.41547,0.052956,0.14139,1,2751,4,0.41547
NCKAP1L,6,0.7472,0.76196,1,15085,1,-0.061459,0.053,0.14149,1,2752,2,-0.061459
hsa-mir-7976,4,0.46871,0.59755,1,11929,1,0.074194,0.053011,0.14151,1,2753,1,0.074194
ANKDD1B,6,0.67732,0.71613,1,14228,1,0.12391,0.053058,0.14163,1,2754,4,0.12391
SMG5,6,0.20114,0.35719,0.999412,7314,1,0.10715,0.053099,0.14173,1,2755,2,0.10715
C10orf71,6,0.61466,0.68115,1,13515,1,0.14098,0.053101,0.14173,1,2756,3,0.14098
AGXT2L1,4,0.69362,0.72604,1,14421,1,0.2242,0.05312,0.14176,1,2757,3,0.2242
COL6A1,6,0.97989,0.97989,1,19628,0,0.1882,0.053172,0.14189,1,2758,4,0.1882
MS4A2,6,0.98555,0.98554,1,19767,0,0.19347,0.053195,0.14194,1,2759,4,0.19347
TBX18,6,0.38693,0.52324,1,10497,1,0.10051,0.053212,0.14198,1,2760,3,0.10051
ZBTB24,6,0.97081,0.97085,1,19378,0,0.17732,0.053257,0.14208,1,2761,4,0.17732
KRT79,6,0.82229,0.8227,1,16285,1,0.12156,0.053327,0.14224,1,2762,3,0.12156
MMP27,6,0.9413,0.9415,1,18672,0,0.1227,0.053382,0.14237,1,2763,3,0.1227
ELF4,6,0.98586,0.98587,1,19774,0,0.18061,0.053468,0.14255,1,2764,4,0.18061
RNF123,6,0.51794,0.63463,1,12638,1,0.1518,0.05348,0.14258,1,2765,4,0.1518
HOXB1,6,0.16847,0.31467,0.999412,6415,2,-0.070623,0.053492,0.1426,1,2766,2,-0.070623
hsa-mir-659,4,0.49148,0.61898,1,12346,1,0.11244,0.053538,0.14269,1,2767,2,0.11244
BOD1L1,6,0.15902,0.3008,0.999412,6154,3,-0.12988,0.053545,0.14271,1,2768,2,-0.12988
FTO,6,0.80647,0.80847,1,16015,1,0.057249,0.053558,0.14274,1,2769,2,0.057249
ITGAX,6,0.98875,0.98873,1,19855,0,0.19479,0.053571,0.14277,1,2770,4,0.19479
DLX1,6,0.046435,0.12537,0.959892,2670,2,0.20667,0.053588,0.1428,1,2771,4,0.20667
ARFGAP2,6,0.47587,0.60424,1,12070,2,0.20327,0.053605,0.14284,1,2772,4,0.20327
SLC30A6,6,0.14673,0.28265,0.996167,5798,1,0.22685,0.053622,0.14288,1,2773,3,0.22685
RTCB,4,0.9618,0.96192,1,19149,0,0.23751,0.053657,0.14296,1,2774,3,0.23751
PLAG1,6,0.96347,0.96362,1,19200,0,0.18313,0.053718,0.14308,1,2775,3,0.18313
SLCO1B7,6,0.47049,0.59918,1,11961,2,-0.11364,0.053738,0.14312,1,2776,1,-0.11364
TDRD10,6,0.67267,0.71333,1,14172,1,0.17717,0.053741,0.14312,1,2777,3,0.17717
DRD4,6,0.85242,0.8522,1,16881,0,0.17756,0.053825,0.14331,1,2778,3,0.17756
MBD3L4,1,0.94613,0.94631,1,18800,0,0.54613,0.053871,0.14341,1,2779,1,0.54613
DARC,6,0.18649,0.34072,0.999412,6952,3,-0.092777,0.053935,0.14355,1,2780,1,-0.092777
hsa-mir-1246,4,0.94938,0.94954,1,18882,0,0.15078,0.053975,0.14362,1,2781,2,0.15078
hsa-mir-4738,4,0.98735,0.98734,1,19818,0,0.31972,0.054032,0.14375,1,2782,2,0.31972
RCSD1,6,0.2261,0.37987,1,7729,1,0.12966,0.054054,0.1438,1,2783,3,0.12966
BTF3,6,0.97596,0.97598,1,19522,0,0.16957,0.054064,0.14382,1,2784,4,0.16957
EPS8L2,6,0.97136,0.97142,1,19400,0,0.21855,0.054077,0.14386,1,2785,4,0.21855
SAP25,6,0.38522,0.5217,1,10468,2,0.21345,0.054081,0.14386,1,2786,4,0.21345
BUD13,6,0.27158,0.42134,1,8538,1,0.10157,0.054098,0.1439,1,2787,2,0.10157
HEPACAM2,6,0.856,0.85575,1,16959,0,0.1488,0.054144,0.144,1,2788,4,0.1488
DYSF,6,0.3325,0.47503,1,9565,1,0.20462,0.054202,0.14413,1,2789,4,0.20462
hsa-mir-3934,4,0.16996,0.31685,0.999412,6468,1,0.27046,0.05422,0.14417,1,2790,2,0.27046
HNRNPF,6,0.19917,0.35544,0.999412,7265,2,0.1587,0.054261,0.14427,1,2791,3,0.1587
LRIG2,6,0.031587,0.090012,0.939204,1960,1,-0.046822,0.054329,0.14442,1,2792,2,-0.046822
ZNF483,6,0.093032,0.20091,0.983168,4178,1,0.23534,0.054354,0.14447,1,2793,3,0.23534
GTF2F2,6,0.24296,0.39529,1,8021,1,0.14591,0.054369,0.1445,1,2794,4,0.14591
hsa-mir-4421,4,0.81847,0.81921,1,16215,0,0.21215,0.054381,0.14452,1,2795,2,0.21215
SKOR1,6,0.38573,0.52217,1,10475,1,0.20087,0.054431,0.14462,1,2796,3,0.20087
VPS26B,6,0.94962,0.94977,1,18889,0,0.20825,0.054433,0.14463,1,2797,4,0.20825
SIRPB1,6,0.47456,0.60297,1,12039,1,0.15501,0.054459,0.14468,1,2798,3,0.15501
MEOX2,6,0.10018,0.21219,0.986376,4392,3,-0.11871,0.054472,0.14471,1,2799,2,-0.11871
C19orf38,6,0.15052,0.28824,0.99703,5914,1,0.0065859,0.054476,0.14472,1,2800,2,0.0065859
MAGEA12,6,0.094101,0.20264,0.983168,4217,3,-0.098345,0.054485,0.14474,1,2801,2,-0.098345
VMA21,6,0.45287,0.58304,1,11626,2,0.16612,0.054515,0.14481,1,2802,3,0.16612
STRA6,6,0.58172,0.66435,1,13200,1,0.12142,0.054546,0.14487,1,2803,3,0.12142
MYF5,6,0.97975,0.97973,1,19622,0,0.16707,0.054562,0.1449,1,2804,3,0.16707
OR2W1,4,0.92388,0.92396,1,18324,0,0.12693,0.054658,0.14511,1,2805,2,0.12693
MOGS,6,0.068545,0.16233,0.971454,3419,1,0.035207,0.054722,0.14526,1,2806,2,0.035207
PRPF3,6,0.91677,0.91681,1,18171,0,0.15571,0.054722,0.14526,1,2807,4,0.15571
HFE2,6,0.41853,0.55166,1,11046,2,0.15935,0.054762,0.14536,1,2808,3,0.15935
TTC14,6,0.41765,0.55087,1,11030,1,0.19725,0.054815,0.14546,1,2809,4,0.19725
FASTKD3,6,0.98238,0.98237,1,19684,0,0.18029,0.054931,0.14574,1,2810,4,0.18029
BGN,6,0.68467,0.72054,1,14313,1,0.15248,0.054937,0.14575,1,2811,4,0.15248
CALML5,6,0.048808,0.12944,0.965868,2740,2,0.14045,0.055063,0.14603,1,2812,3,0.14045
CLK4,6,0.20583,0.36149,0.999801,7396,2,0.18626,0.055082,0.14607,1,2813,4,0.18626
PSMB7,6,0.71574,0.74031,1,14680,1,0.11254,0.055093,0.1461,1,2814,3,0.11254
OR1N1,6,0.27102,0.42084,1,8531,2,0.1806,0.055093,0.1461,1,2815,4,0.1806
FAM221B,6,0.83652,0.8363,1,16555,1,0.19197,0.055099,0.14612,1,2816,4,0.19197
C18orf25,6,0.20259,0.35854,0.999801,7337,1,0.18793,0.055117,0.14617,1,2817,4,0.18793
EMC4,6,0.96325,0.9634,1,19192,0,0.15589,0.055119,0.14617,1,2818,3,0.15589
CCDC175,6,0.25477,0.40605,1,8250,1,0.10066,0.055275,0.14653,1,2819,3,0.10066
HIST1H2AI,3,0.073905,0.17092,0.974985,3578,1,0.3082,0.055286,0.14655,1,2820,2,0.3082
COX7B2,6,0.085913,0.18976,0.983168,3939,3,-0.074847,0.055311,0.14661,1,2821,2,-0.074847
FBXO4,6,0.78034,0.78688,1,15549,1,0.14677,0.055314,0.14661,1,2822,2,0.14677
FANCI,6,0.43918,0.57043,1,11395,1,0.09635,0.055392,0.14679,1,2823,3,0.09635
YAP1,6,0.2461,0.39814,1,8082,1,-0.10789,0.055405,0.14682,1,2824,2,-0.10789
NEUROD1,6,0.58264,0.66481,1,13211,1,-0.00373,0.05541,0.14683,1,2825,2,-0.00373
APC2,6,0.092842,0.20064,0.983168,4169,2,0.13377,0.055418,0.14685,1,2826,3,0.13377
SGTA,6,0.53765,0.6435,1,12808,1,0.080014,0.05547,0.14698,1,2827,3,0.080014
PLEKHO1,6,0.84793,0.84771,1,16789,0,0.10474,0.055522,0.14709,1,2828,3,0.10474
TRIM6,4,0.95104,0.95116,1,18910,0,0.2565,0.055523,0.14709,1,2829,3,0.2565
TTC26,6,0.80528,0.80748,1,15999,1,0.16536,0.055572,0.1472,1,2830,4,0.16536
SCRN3,6,0.030935,0.088411,0.935071,1933,1,0.030267,0.055587,0.14724,1,2831,2,0.030267
PLIN5,6,0.89821,0.89813,1,17796,0,0.18098,0.055619,0.14731,1,2832,4,0.18098
TMX3,6,0.79773,0.80097,1,15877,1,0.18076,0.055638,0.14735,1,2833,3,0.18076
GAD2,6,0.33699,0.47898,1,9636,2,0.14797,0.055665,0.14741,1,2834,3,0.14797
MTERFD2,6,0.95427,0.95432,1,18987,0,0.13489,0.055707,0.1475,1,2835,4,0.13489
DPH1,6,0.71451,0.73948,1,14665,1,0.069698,0.055743,0.14757,1,2836,2,0.069698
PTHLH,6,0.38257,0.51928,1,10417,1,0.057407,0.055852,0.14781,1,2837,3,0.057407
HSPB11,6,0.18207,0.33442,0.999412,6826,1,0.112,0.055864,0.14784,1,2838,3,0.112
TOX4,6,0.31093,0.45615,1,9192,1,0.22066,0.055865,0.14784,1,2839,4,0.22066
UBXN6,6,0.50827,0.63042,1,12558,1,0.18814,0.055903,0.14792,1,2840,3,0.18814
hsa-mir-3193,4,0.91865,0.91871,1,18206,0,0.19812,0.055947,0.14803,1,2841,3,0.19812
