id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
ARHGAP30,6,0.72748,0.77641,1,15436,1,0.13073,0.083452,0.20404,1,3687,3,0.13073
OR56A3,6,0.80504,0.82178,1,16332,1,0.091276,0.083481,0.20408,1,3688,3,0.091276
TWIST2,6,0.88946,0.88928,1,17695,1,0.17932,0.08359,0.20425,1,3689,3,0.17932
ECI1,6,0.37879,0.54199,1,10848,2,0.1054,0.083636,0.20433,1,3690,3,0.1054
CIDEA,6,0.56438,0.68993,1,13753,1,0.089204,0.083694,0.20443,1,3691,3,0.089204
AGAP11,6,0.68946,0.7575,1,15055,1,-0.01433,0.083715,0.20446,1,3692,2,-0.01433
HDAC10,6,0.21242,0.38154,0.998821,7816,2,0.027609,0.083733,0.20448,1,3693,1,0.027609
MS4A10,6,0.05541,0.14713,0.972263,3094,3,-0.15988,0.08376,0.20453,1,3694,2,-0.15988
TRIM43B,6,0.92094,0.92101,1,18356,0,0.12313,0.083858,0.20467,1,3695,3,0.12313
MLLT3,6,0.30313,0.48224,1,9725,2,0.063123,0.083897,0.20473,1,3696,3,0.063123
MARVELD2,6,0.25441,0.43558,1,8863,2,0.10174,0.083907,0.20475,1,3697,3,0.10174
HSF4,6,0.071781,0.18276,0.973264,3810,4,-0.16843,0.084021,0.20492,1,3698,2,-0.16843
hsa-mir-4445,4,0.058537,0.154,0.972263,3237,1,0.19406,0.08404,0.20494,1,3699,2,0.19406
hsa-mir-4706,4,0.76517,0.79705,1,15858,1,0.12764,0.08408,0.205,1,3700,2,0.12764
SYT12,6,0.20581,0.37297,0.998252,7630,3,-0.048894,0.084095,0.20502,1,3701,2,-0.048894
OR5B2,6,0.93054,0.93062,1,18559,0,0.026418,0.084125,0.20507,1,3702,2,0.026418
UNC45B,6,0.012876,0.04642,0.863207,1100,4,-0.2489,0.084156,0.20511,1,3703,2,-0.2489
hsa-mir-1263,4,0.41196,0.56746,1,11348,1,0.039134,0.084197,0.20518,1,3704,1,0.039134
DIS3L,6,0.14239,0.28715,0.992211,5920,2,0.051036,0.084212,0.20521,1,3705,3,0.051036
SPAST,6,0.62751,0.73056,1,14525,1,0.12101,0.08426,0.20529,1,3706,3,0.12101
PIP4K2A,6,0.49231,0.63077,1,12604,2,0.15029,0.084308,0.20535,1,3707,3,0.15029
C3orf20,6,0.87058,0.87159,1,17335,1,0.16939,0.084323,0.20537,1,3708,3,0.16939
PHF10,6,0.22628,0.39959,1,8176,2,0.032025,0.084412,0.20549,1,3709,3,0.032025
DHRS9,6,0.40131,0.55927,1,11180,2,-0.049678,0.084445,0.20555,1,3710,2,-0.049678
EPX,6,0.1105,0.24319,0.981134,5062,1,0.052429,0.084476,0.20559,1,3711,2,0.052429
FAM98C,6,0.84909,0.85373,1,16988,1,0.10852,0.084529,0.20566,1,3712,3,0.10852
CD68,6,0.19896,0.3638,0.998252,7448,1,0.14035,0.084568,0.20572,1,3713,3,0.14035
TBC1D31,3,0.96845,0.9685,1,19409,0,0.2323,0.084619,0.2058,1,3714,2,0.2323
SRSF2,6,0.43501,0.58523,1,11701,2,-0.24257,0.084643,0.20584,1,3715,1,-0.24257
CDC26,6,0.32959,0.50331,1,10108,2,0.078214,0.084694,0.20592,1,3716,3,0.078214
hsa-mir-1249,4,0.97377,0.97373,1,19549,0,0.15625,0.08473,0.20597,1,3717,3,0.15625
PPAP2B,6,0.97307,0.973,1,19529,0,0.12247,0.08475,0.206,1,3718,3,0.12247
EEF1A2,6,0.96042,0.96043,1,19235,0,-0.010823,0.084882,0.20622,1,3719,2,-0.010823
TMEM41A,6,0.17981,0.33814,0.99556,6945,2,0.10256,0.084909,0.20627,1,3720,3,0.10256
FANCD2OS,6,0.16864,0.32299,0.992508,6650,3,0.051449,0.084919,0.20628,1,3721,3,0.051449
PROL1,6,0.24059,0.41799,1,8506,1,0.099433,0.08493,0.2063,1,3722,3,0.099433
hsa-mir-4431,4,0.57875,0.70208,1,13979,1,0.18044,0.084953,0.20633,1,3723,3,0.18044
SMPD2,6,0.477,0.61843,1,12339,1,0.091412,0.085025,0.20645,1,3724,2,0.091412
C15orf39,6,0.13279,0.27383,0.988936,5667,2,-0.049195,0.085121,0.20659,1,3725,2,-0.049195
WDR31,6,0.12673,0.26552,0.986527,5501,2,0.077525,0.085202,0.20672,1,3726,3,0.077525
TMEM8B,6,0.84106,0.8475,1,16858,1,0.11049,0.085265,0.20681,1,3727,2,0.11049
RRP15,6,0.8807,0.88078,1,17519,1,0.12474,0.08536,0.20695,1,3728,2,0.12474
ZDHHC24,6,0.58595,0.70811,1,14090,2,-0.0035904,0.085361,0.20695,1,3729,2,-0.0035904
hsa-let-7c,4,0.93515,0.93524,1,18655,0,0.13568,0.085378,0.20697,1,3730,2,0.13568
OR7E24,6,0.40785,0.56428,1,11289,2,-0.075379,0.085407,0.20703,1,3731,2,-0.075379
WASH1,6,0.76571,0.79737,1,15865,1,0.072821,0.085515,0.20719,1,3732,3,0.072821
DLGAP1,6,0.94581,0.94589,1,18895,0,0.13142,0.085525,0.20721,1,3733,3,0.13142
SLC29A4,6,0.78887,0.81139,1,16153,1,0.13072,0.085564,0.20726,1,3734,3,0.13072
ATP9B,6,0.1288,0.26837,0.987315,5560,2,0.023366,0.085576,0.20728,1,3735,2,0.023366
TAS2R40,6,0.32452,0.4992,1,10033,2,0.12955,0.085622,0.20735,1,3736,3,0.12955
LURAP1L,6,0.42461,0.57714,1,11547,1,0.16421,0.085647,0.20739,1,3737,3,0.16421
VN1R1,6,0.74571,0.78612,1,15628,1,0.076068,0.085652,0.2074,1,3738,3,0.076068
CFHR2,6,0.85641,0.85963,1,17106,1,0.1308,0.085721,0.2075,1,3739,3,0.1308
TEX33,6,0.32285,0.49786,1,10005,1,0.065298,0.085729,0.20751,1,3740,3,0.065298
KDELR1,6,0.16398,0.31674,0.992508,6512,2,-0.010781,0.085743,0.20754,1,3741,1,-0.010781
C19orf38,6,0.60479,0.72155,1,14363,1,0.067141,0.08578,0.20759,1,3742,3,0.067141
TUBB6,6,0.019426,0.063008,0.904179,1426,3,-0.077222,0.085836,0.20767,1,3743,3,-0.077222
ADCY8,6,0.87218,0.87305,1,17367,1,0.069436,0.085839,0.20767,1,3744,3,0.069436
KLK12,6,0.22138,0.39323,0.999048,8053,1,0.1804,0.085858,0.2077,1,3745,3,0.1804
hsa-mir-4287,4,0.33609,0.50851,1,10214,1,-0.008703,0.085867,0.20771,1,3746,1,-0.008703
PTGES2,6,0.41982,0.57347,1,11470,1,-0.018261,0.085928,0.20779,1,3747,2,-0.018261
OXCT1,6,0.20427,0.37092,0.998252,7587,3,-0.11103,0.085934,0.2078,1,3748,1,-0.11103
APC,6,0.87971,0.8799,1,17502,1,0.011933,0.085959,0.20784,1,3749,3,0.011933
SPEF1,6,0.69957,0.76238,1,15155,1,0.087281,0.085982,0.20788,1,3750,3,0.087281
hsa-mir-6812,4,0.94406,0.94412,1,18847,0,0.21536,0.085999,0.2079,1,3751,2,0.21536
F2,6,0.20552,0.37259,0.998252,7624,3,-0.11746,0.086029,0.20794,1,3752,2,-0.11746
HCST,6,0.075369,0.19037,0.973264,3986,2,0.073457,0.086066,0.20799,1,3753,3,0.073457
GDF3,6,0.25089,0.43111,1,8783,2,0.0077385,0.086077,0.20801,1,3754,2,0.0077385
CBFA2T2,6,0.23051,0.40507,1,8270,2,0.036831,0.086082,0.20801,1,3755,2,0.036831
FLJ27352,3,0.92021,0.92027,1,18341,0,0.2091,0.086108,0.20805,1,3756,2,0.2091
UBR5,6,0.19881,0.36362,0.998252,7444,3,-0.032407,0.086173,0.20814,1,3757,1,-0.032407
TMEM107,6,0.89395,0.8938,1,17777,0,0.0025947,0.086221,0.20822,1,3758,2,0.0025947
LRP2,6,0.99542,0.99539,1,20115,0,0.16157,0.086281,0.2083,1,3759,3,0.16157
RGS21,6,0.42359,0.57637,1,11527,2,0.11888,0.086291,0.20832,1,3760,3,0.11888
TMIGD2,6,0.7642,0.79653,1,15847,1,-0.017052,0.086364,0.20843,1,3761,1,-0.017052
hsa-mir-548al,4,0.39324,0.55308,1,11055,1,0.19554,0.086387,0.20847,1,3762,3,0.19554
GLT6D1,6,0.92509,0.92516,1,18442,0,0.087692,0.086404,0.20849,1,3763,2,0.087692
GGTLC2,6,0.21164,0.38053,0.998252,7797,2,-0.073265,0.086412,0.2085,1,3764,1,-0.073265
ELMOD1,6,0.08244,0.20246,0.978214,4231,2,0.054023,0.086439,0.20855,1,3765,3,0.054023
CYLC2,6,0.94021,0.94022,1,18758,0,0.10564,0.086496,0.20863,1,3766,3,0.10564
hsa-mir-3915,4,0.84453,0.85017,1,16918,0,0.16618,0.086565,0.20874,1,3767,3,0.16618
YME1L1,6,0.3165,0.49282,1,9907,1,0.090174,0.086603,0.20878,1,3768,2,0.090174
FBXO21,6,0.041115,0.11487,0.953532,2460,3,-0.086022,0.08665,0.20886,1,3769,2,-0.086022
GOPC,6,0.49061,0.62941,1,12575,2,-0.0076143,0.086698,0.20892,1,3770,1,-0.0076143
NSUN6,6,0.067234,0.17304,0.973264,3608,1,0.14154,0.086784,0.20906,1,3771,3,0.14154
TRIM37,6,0.14606,0.29218,0.992211,6018,1,0.13077,0.086788,0.20906,1,3772,3,0.13077
RPS25,6,0.34773,0.51787,1,10379,2,-0.014847,0.086794,0.20907,1,3773,2,-0.014847
CCND1,6,0.22589,0.39907,1,8161,2,0.080418,0.086841,0.20914,1,3774,2,0.080418
RASSF4,6,0.12786,0.26706,0.986884,5538,3,-0.15503,0.086889,0.20922,1,3775,1,-0.15503
FSHB,6,0.91864,0.91869,1,18310,0,-0.010791,0.086927,0.20927,1,3776,2,-0.010791
LSAMP,6,0.48062,0.62137,1,12403,2,0.1143,0.086961,0.20932,1,3777,3,0.1143
PNRC1,6,0.083158,0.20356,0.978214,4253,2,-0.10345,0.087035,0.20943,1,3778,2,-0.10345
hsa-mir-4698,4,0.93887,0.93886,1,18732,0,0.16344,0.087083,0.2095,1,3779,2,0.16344
COX7C,6,0.85659,0.85978,1,17111,1,-0.034661,0.087143,0.20959,1,3780,2,-0.034661
THUMPD1,6,0.84263,0.8487,1,16881,1,-0.0091044,0.08722,0.20971,1,3781,2,-0.0091044
TNFRSF10D,6,0.93795,0.938,1,18712,0,0.086413,0.087223,0.20972,1,3782,2,0.086413
AP1G2,6,0.98127,0.98123,1,19724,0,0.12325,0.087228,0.20973,1,3783,3,0.12325
ADAM2,6,0.53837,0.66832,1,13323,2,0.037471,0.087235,0.20974,1,3784,2,0.037471
GBX2,6,0.64201,0.73648,1,14649,1,0.12161,0.087238,0.20974,1,3785,3,0.12161
EDDM3B,6,0.61811,0.72683,1,14455,1,0.11809,0.087327,0.20988,1,3786,3,0.11809
STIL,6,0.31552,0.49207,1,9895,1,0.21811,0.087405,0.20999,1,3787,3,0.21811
ASTL,6,0.95324,0.9532,1,19058,0,0.083642,0.087414,0.21,1,3788,3,0.083642
USP51,6,0.94394,0.94399,1,18843,0,0.13999,0.087416,0.21,1,3789,3,0.13999
KCNN2,6,0.023371,0.072772,0.922845,1612,3,-0.038173,0.087496,0.21013,1,3790,3,-0.038173
ARMC12,6,0.7812,0.8066,1,16058,1,0.16752,0.087506,0.21014,1,3791,3,0.16752
OR7D4,6,0.82422,0.83502,1,16603,1,0.081337,0.08751,0.21015,1,3792,2,0.081337
GPAT2,6,0.025613,0.07815,0.923808,1731,4,-0.23634,0.087557,0.21023,1,3793,1,-0.23634
PCDP1,6,0.36549,0.53209,1,10643,2,0.12386,0.087635,0.21033,1,3794,3,0.12386
KCNK17,6,0.056341,0.1492,0.972263,3139,3,-0.043189,0.087694,0.21042,1,3795,3,-0.043189
TTC23L,6,0.16378,0.31646,0.992508,6505,1,0.02313,0.087701,0.21043,1,3796,1,0.02313
UCHL3,6,0.12115,0.25784,0.984459,5355,3,0.018804,0.087754,0.21052,1,3797,3,0.018804
PPCS,6,0.96078,0.96078,1,19243,0,0.097629,0.08776,0.21053,1,3798,3,0.097629
CHAD,6,0.17112,0.32638,0.99279,6726,3,-0.03052,0.087796,0.21058,1,3799,1,-0.03052
AMZ2,6,0.0075756,0.028946,0.81439,724,2,-0.03247,0.087822,0.21062,1,3800,2,-0.03247
hsa-mir-1-2,4,0.36008,0.52786,1,10556,1,0.12872,0.087875,0.2107,1,3801,3,0.12872
MAX,6,0.3314,0.50472,1,10131,2,0.003485,0.087884,0.21072,1,3802,3,0.003485
USP28,6,0.39778,0.5565,1,11123,1,0.075144,0.087913,0.21076,1,3803,3,0.075144
SDR9C7,6,0.83539,0.84326,1,16767,1,0.052088,0.087961,0.21084,1,3804,2,0.052088
PPP1R37,6,0.53034,0.66165,1,13197,2,0.055787,0.087972,0.21085,1,3805,3,0.055787
GSK3B,6,0.9733,0.97324,1,19535,0,0.070254,0.087987,0.21087,1,3806,2,0.070254
NPDC1,6,0.44506,0.59319,1,11854,2,0.096238,0.088116,0.21109,1,3807,2,0.096238
PLEKHG2,6,0.56048,0.6867,1,13684,1,0.053482,0.088121,0.2111,1,3808,3,0.053482
GLI2,6,0.45119,0.59804,1,11955,1,0.068897,0.088181,0.2112,1,3809,3,0.068897
KPNA2,6,0.70557,0.76533,1,15213,1,0.089814,0.088211,0.21124,1,3810,3,0.089814
hsa-mir-4519,4,0.88411,0.88398,1,17590,0,0.19056,0.088215,0.21125,1,3811,3,0.19056
MEF2BNB,6,0.26301,0.44636,1,9062,3,-0.063758,0.088255,0.21131,1,3812,2,-0.063758
RFESD,6,0.057555,0.1518,0.972263,3191,4,-0.17147,0.088273,0.21133,1,3813,1,-0.17147
FAM96B,6,0.9233,0.92341,1,18412,0,0.22125,0.088291,0.21137,1,3814,3,0.22125
IDE,6,0.54548,0.67419,1,13442,2,0.068646,0.088321,0.2114,1,3815,2,0.068646
RFPL4A,4,0.34571,0.51619,1,10351,1,0.12021,0.088383,0.2115,1,3816,3,0.12021
ACYP1,5,0.27658,0.46138,1,9341,2,0.013825,0.088391,0.21151,1,3817,2,0.013825
hsa-mir-4490,4,0.18146,0.34033,0.99556,6990,2,0.02473,0.088465,0.21161,1,3818,2,0.02473
hsa-mir-2861,4,0.4801,0.62093,1,12388,1,0.068224,0.088593,0.21181,1,3819,2,0.068224
CALCR,6,0.31713,0.49334,1,9920,2,0.077689,0.088639,0.21188,1,3820,3,0.077689
TEX2,6,0.13621,0.27857,0.990861,5744,3,-0.045887,0.088654,0.21189,1,3821,1,-0.045887
UBXN8,6,0.95821,0.95816,1,19186,0,0.13763,0.088669,0.21192,1,3822,3,0.13763
PGP,6,0.77308,0.80169,1,15951,1,0.097761,0.088689,0.21195,1,3823,3,0.097761
RRM2,6,0.68361,0.75481,1,14997,1,0.16862,0.088735,0.21202,1,3824,3,0.16862
ARHGAP31,6,0.66107,0.74471,1,14812,1,0.14802,0.088739,0.21202,1,3825,3,0.14802
KLHL4,6,0.54594,0.67458,1,13448,2,-0.003327,0.08875,0.21204,1,3826,2,-0.003327
NPPC,6,0.0018283,0.0079889,0.603118,266,3,-0.068152,0.08889,0.21225,1,3827,2,-0.068152
RASA1,6,0.9099,0.90981,1,18117,0,0.049689,0.088909,0.21228,1,3828,3,0.049689
GK,6,0.023136,0.072217,0.922845,1599,4,-0.16711,0.08894,0.21233,1,3829,1,-0.16711
KCTD6,6,0.6271,0.7304,1,14519,1,0.028821,0.088988,0.2124,1,3830,3,0.028821
HOXB6,6,0.36426,0.53118,1,10623,2,0.047681,0.089036,0.21246,1,3831,1,0.047681
CKAP4,6,0.55116,0.67895,1,13530,1,0.10954,0.089039,0.21247,1,3832,3,0.10954
PDHB,6,0.46024,0.60514,1,12075,2,-0.022079,0.089046,0.21248,1,3833,2,-0.022079
THSD7B,6,0.010538,0.038961,0.842898,946,2,0.15391,0.089059,0.2125,1,3834,3,0.15391
KRT25,6,0.011088,0.040795,0.844985,982,3,-0.14272,0.089083,0.21255,1,3835,2,-0.14272
hsa-mir-548aj-1,3,0.76984,0.79982,1,15909,0,0.13884,0.089113,0.21259,1,3836,2,0.13884
RPS27,6,0.54758,0.67594,1,13476,1,0.078113,0.089123,0.2126,1,3837,2,0.078113
MBD3L1,6,0.15209,0.30048,0.992508,6180,2,0.052805,0.089179,0.21268,1,3838,2,0.052805
THPO,6,0.98369,0.98365,1,19785,0,0.10816,0.089209,0.21272,1,3839,3,0.10816
PDIK1L,6,0.78957,0.81183,1,16158,1,0.014078,0.089226,0.21275,1,3840,2,0.014078
hsa-mir-581,4,0.98868,0.98865,1,19903,0,0.2132,0.089242,0.21276,1,3841,3,0.2132
OR52B4,6,0.064362,0.16679,0.973264,3493,2,0.080358,0.089259,0.21279,1,3842,3,0.080358
SMU1,6,0.85577,0.8591,1,17093,1,0.3495,0.089299,0.21285,1,3843,3,0.3495
ALDH3B1,6,0.62895,0.73114,1,14535,1,0.12968,0.089329,0.2129,1,3844,3,0.12968
MYCBP,6,0.010411,0.038522,0.842898,934,3,-0.12836,0.089369,0.21296,1,3845,2,-0.12836
RHOXF1,6,0.33261,0.5057,1,10149,1,0.084003,0.089389,0.21298,1,3846,3,0.084003
MS4A15,6,0.38216,0.54455,1,10900,1,0.088243,0.089429,0.21305,1,3847,3,0.088243
CMTM8,6,0.88544,0.88527,1,17615,1,-0.019643,0.08945,0.21308,1,3848,2,-0.019643
HADH,6,0.72272,0.77398,1,15386,1,-0.070924,0.089512,0.21316,1,3849,2,-0.070924
TTLL12,6,0.84606,0.85135,1,16937,1,0.1118,0.08954,0.2132,1,3850,3,0.1118
GJA1,6,0.84556,0.85095,1,16930,1,0.016646,0.089621,0.21332,1,3851,2,0.016646
TM4SF1,6,0.75619,0.79192,1,15753,1,0.10016,0.08965,0.21337,1,3852,3,0.10016
H3F3A,6,0.63567,0.73389,1,14598,1,-0.094549,0.089655,0.21338,1,3853,1,-0.094549
TBL1XR1,6,0.15581,0.30558,0.992508,6284,2,-0.064326,0.089668,0.2134,1,3854,2,-0.064326
HPR,6,0.05907,0.15518,0.972263,3260,4,-0.099497,0.089683,0.21342,1,3855,2,-0.099497
AMD1,6,0.93975,0.93975,1,18753,0,0.14557,0.08969,0.21343,1,3856,3,0.14557
TNIP1,6,0.34964,0.51936,1,10405,1,0.0096384,0.089703,0.21345,1,3857,2,0.0096384
GADD45B,6,0.89384,0.89369,1,17773,0,0.080462,0.08973,0.21349,1,3858,3,0.080462
hsa-mir-3689c,2,0.91023,0.91015,1,18123,0,0.15569,0.089769,0.21355,1,3859,2,0.15569
GAB3,6,0.25501,0.43633,1,8878,2,-0.069877,0.089798,0.21359,1,3860,1,-0.069877
SLC39A12,6,0.87047,0.87149,1,17334,1,0.10703,0.089841,0.21365,1,3861,3,0.10703
OR2T33,6,0.90434,0.90418,1,17977,0,0.088998,0.089893,0.21373,1,3862,2,0.088998
GPR180,6,0.14092,0.28508,0.99207,5878,2,0.097585,0.089972,0.21385,1,3863,3,0.097585
TNFRSF13C,6,0.047725,0.12995,0.966294,2747,3,-0.14298,0.090036,0.21395,1,3864,1,-0.14298
hsa-mir-29a,4,0.090811,0.21511,0.981061,4481,2,-0.056684,0.090065,0.21399,1,3865,1,-0.056684
ABHD13,6,0.43126,0.58228,1,11642,2,0.062886,0.090173,0.21413,1,3866,3,0.062886
ULK1,6,0.068283,0.17529,0.973264,3651,3,-0.17959,0.090179,0.21414,1,3867,1,-0.17959
USP32,6,0.48379,0.62395,1,12458,2,0.093886,0.090233,0.21422,1,3868,3,0.093886
AAK1,6,0.8243,0.83509,1,16604,1,0.10427,0.090273,0.21427,1,3869,3,0.10427
ZNF705A,2,0.13831,0.28148,0.990861,5811,1,0.13463,0.090341,0.21438,1,3870,1,0.13463
TDO2,6,0.96043,0.96043,1,19236,0,0.10541,0.090354,0.2144,1,3871,3,0.10541
ZNF397,5,0.29118,0.47281,1,9557,1,0.13129,0.090435,0.21452,1,3872,3,0.13129
SAA1,6,0.30227,0.48156,1,9711,1,0.091177,0.090447,0.21454,1,3873,3,0.091177
ARAP3,6,0.97652,0.97645,1,19620,0,0.074163,0.090465,0.21457,1,3874,2,0.074163
GP2,6,0.82613,0.83639,1,16636,1,0.11131,0.090541,0.21468,1,3875,3,0.11131
ZNF714,5,0.64402,0.73733,1,14672,1,0.16454,0.090587,0.21476,1,3876,3,0.16454
RBM12,6,0.97264,0.97258,1,19513,0,0.18228,0.090596,0.21477,1,3877,3,0.18228
ERC2,6,0.74112,0.78362,1,15585,1,0.018386,0.090655,0.21485,1,3878,1,0.018386
CCM2L,6,0.92484,0.92492,1,18440,0,-0.041532,0.090697,0.21491,1,3879,2,-0.041532
RALA,6,0.22805,0.40187,1,8211,2,0.065593,0.090737,0.21496,1,3880,3,0.065593
ZCCHC14,6,0.67115,0.74916,1,14897,1,0.091406,0.090748,0.21497,1,3881,3,0.091406
HSPE1-MOB4,1,0.90924,0.90916,1,18099,0,0.72903,0.090758,0.21499,1,3882,1,0.72903
IFNA5,6,0.30994,0.48755,1,9823,1,0.086713,0.090775,0.21501,1,3883,3,0.086713
NAPA,6,0.90576,0.90562,1,18020,0,0.088629,0.090893,0.21518,1,3884,2,0.088629
FNDC9,6,0.79334,0.81423,1,16193,1,0.13906,0.090932,0.21523,1,3885,3,0.13906
SCGB2A2,6,0.0012589,0.0057623,0.569569,207,2,-0.0051602,0.09094,0.21524,1,3886,2,-0.0051602
MANBA,6,0.22612,0.39937,1,8167,2,0.095943,0.09096,0.21526,1,3887,3,0.095943
LYRM5,6,0.88859,0.88841,1,17678,1,0.053959,0.090994,0.21533,1,3888,3,0.053959
CLEC9A,6,0.54253,0.67174,1,13399,2,0.070536,0.091041,0.21539,1,3889,3,0.070536
ATP6V1E1,6,0.83071,0.83973,1,16699,1,0.1679,0.091051,0.21541,1,3890,3,0.1679
SFPQ,6,0.1889,0.35033,0.996977,7185,2,0.30434,0.091061,0.21542,1,3891,3,0.30434
RAET1L,6,0.18077,0.33942,0.99556,6969,1,0.11019,0.091073,0.21544,1,3892,3,0.11019
MRPL52,6,0.11065,0.24338,0.981134,5068,1,-0.018164,0.091083,0.21545,1,3893,1,-0.018164
WDR44,6,0.75894,0.79348,1,15786,1,0.11899,0.091151,0.21555,1,3894,3,0.11899
NAF1,6,0.14993,0.29751,0.992508,6130,1,0.053117,0.091178,0.21558,1,3895,1,0.053117
RAP1GAP,6,0.71888,0.772,1,15339,1,0.10477,0.091203,0.21562,1,3896,3,0.10477
URM1,6,0.98181,0.98176,1,19733,0,0.13923,0.091284,0.21574,1,3897,3,0.13923
MYOF,6,0.65267,0.74105,1,14729,1,0.084497,0.091417,0.21593,1,3898,3,0.084497
hsa-mir-92a-1,4,0.91811,0.91815,1,18293,0,0.12001,0.091479,0.21601,1,3899,2,0.12001
CASKIN1,6,0.00046363,0.002333,0.438051,109,2,-0.037025,0.09148,0.21602,1,3900,3,-0.037025
PSTPIP2,6,0.079068,0.19735,0.975261,4140,2,0.0058394,0.091511,0.21606,1,3901,2,0.0058394
MACC1,6,0.038138,0.10796,0.952048,2319,1,0.051674,0.091547,0.21611,1,3902,3,0.051674
TFPI,6,0.44329,0.59178,1,11820,2,0.18141,0.091567,0.21614,1,3903,3,0.18141
hsa-mir-3118-1,1,0.90841,0.90829,1,18078,0,0.56283,0.091591,0.21617,1,3904,1,0.56283
RPSA,6,0.86079,0.86326,1,17176,1,0.16753,0.091598,0.21618,1,3905,3,0.16753
SLC2A5,6,0.82225,0.8336,1,16578,1,0.17069,0.091653,0.21626,1,3906,3,0.17069
KCNK15,6,0.17011,0.32503,0.992508,6694,2,0.018088,0.091654,0.21626,1,3907,3,0.018088
PLSCR1,6,0.25474,0.436,1,8871,2,-0.046167,0.091715,0.21636,1,3908,2,-0.046167
SNRPD3,6,0.55832,0.68489,1,13641,1,0.18228,0.091762,0.21642,1,3909,3,0.18228
RPS7,6,0.49644,0.63406,1,12671,2,-0.13822,0.091825,0.2165,1,3910,2,-0.13822
OVCH2,6,0.87002,0.87112,1,17329,1,0.010703,0.091844,0.21653,1,3911,1,0.010703
FBXO40,6,0.47508,0.61685,1,12311,1,0.10854,0.091974,0.2167,1,3912,3,0.10854
KCNIP2,6,0.1623,0.31449,0.992508,6461,3,-0.075697,0.091986,0.21671,1,3913,2,-0.075697
PRDM12,6,0.52333,0.65591,1,13084,2,-0.027192,0.091998,0.21673,1,3914,2,-0.027192
C19orf26,6,0.18347,0.34302,0.99556,7044,1,0.16015,0.092014,0.21676,1,3915,3,0.16015
MIEF2,1,0.90784,0.90771,1,18067,0,0.15451,0.092157,0.21698,1,3916,1,0.15451
LENG8,6,0.9298,0.92987,1,18545,0,0.055606,0.092177,0.21701,1,3917,1,0.055606
NCAPH2,6,0.44143,0.59032,1,11789,2,0.090158,0.092177,0.21701,1,3918,3,0.090158
RGS16,6,0.21075,0.37935,0.998252,7772,2,0.060832,0.092248,0.21711,1,3919,3,0.060832
PPARGC1A,6,0.99728,0.99726,1,20188,0,0.14496,0.092297,0.21717,1,3920,3,0.14496
DRP2,6,0.66629,0.74701,1,14849,1,0.056138,0.092328,0.21722,1,3921,2,0.056138
FHDC1,6,0.69896,0.76209,1,15148,1,0.12975,0.092442,0.21739,1,3922,3,0.12975
D2HGDH,6,0.19191,0.35442,0.996977,7267,1,0.055914,0.092548,0.21756,1,3923,2,0.055914
PTP4A3,6,0.13503,0.2769,0.990861,5712,2,0.12383,0.092557,0.21757,1,3924,3,0.12383
AQP8,6,0.58349,0.70603,1,14052,2,0.035307,0.09258,0.21761,1,3925,2,0.035307
DDX41,6,0.92609,0.92619,1,18463,0,0.16167,0.092585,0.21761,1,3926,3,0.16167
SRSF10,6,0.82792,0.83769,1,16666,1,0.14089,0.092605,0.21765,1,3927,3,0.14089
RRP36,6,0.91688,0.91692,1,18267,0,0.11545,0.092656,0.21772,1,3928,3,0.11545
hsa-mir-4310,4,0.96212,0.96213,1,19274,0,0.18668,0.092693,0.21777,1,3929,2,0.18668
hsa-mir-6759,4,0.27146,0.45681,1,9260,2,0.028566,0.092724,0.21781,1,3930,2,0.028566
GADD45GIP1,6,0.9632,0.96319,1,19294,0,0.067895,0.092747,0.21785,1,3931,3,0.067895
HEG1,6,0.51805,0.65164,1,13015,2,0.12991,0.092842,0.21798,1,3932,3,0.12991
TRIM7,6,0.20825,0.37612,0.998252,7689,2,0.051864,0.092861,0.21801,1,3933,3,0.051864
BRF2,6,0.94112,0.94115,1,18783,0,-0.04621,0.092889,0.21805,1,3934,2,-0.04621
CDCA7,6,0.2336,0.4091,1,8341,2,0.10389,0.092942,0.21811,1,3935,3,0.10389
CCDC97,6,0.86184,0.86413,1,17189,1,0.1426,0.092993,0.21818,1,3936,3,0.1426
CLDN23,6,0.18629,0.34678,0.996925,7118,2,0.078506,0.093005,0.2182,1,3937,3,0.078506
CBL,6,0.76209,0.79529,1,15824,1,0.068955,0.093037,0.21824,1,3938,2,0.068955
ARHGAP9,6,0.91364,0.91361,1,18189,0,0.022824,0.093126,0.21838,1,3939,2,0.022824
CARKD,6,0.44619,0.59407,1,11869,2,-0.10186,0.093174,0.21845,1,3940,1,-0.10186
CDC42EP1,6,0.23389,0.40948,1,8349,3,-0.012774,0.093221,0.21853,1,3941,3,-0.012774
ZNF713,6,0.29845,0.4785,1,9667,1,-0.019067,0.093273,0.2186,1,3942,2,-0.019067
IFI16,6,0.014971,0.051799,0.880024,1199,1,0.13671,0.093382,0.21874,1,3943,3,0.13671
hsa-mir-6866,4,0.90391,0.90376,1,17964,0,0.1363,0.093388,0.21875,1,3944,2,0.1363
NXPH3,6,0.3321,0.50528,1,10141,2,-0.056517,0.093411,0.21879,1,3945,1,-0.056517
