id,num,neg|score,neg|p-value,neg|fdr,neg|rank,neg|goodsgrna,neg|lfc,pos|score,pos|p-value,pos|fdr,pos|rank,pos|goodsgrna,pos|lfc
hsa-mir-659,4,0.34022,0.47893,1,9618,1,0.049722,0.2081,0.37245,1,6502,1,0.049722
ROS1,6,0.94535,0.94542,1,18861,0,0.15428,0.20814,0.37251,1,6503,3,0.15428
BARX2,6,0.16971,0.31588,1,6407,1,0.06588,0.20815,0.37253,1,6504,3,0.06588
hsa-mir-4436b-1,4,0.91553,0.91562,1,18240,0,0.15427,0.20819,0.37257,1,6505,2,0.15427
GJB7,6,0.91195,0.91203,1,18144,0,0.11765,0.20821,0.37261,1,6506,3,0.11765
LILRB2,6,0.97759,0.97741,1,19594,0,0.10427,0.20826,0.37267,1,6507,3,0.10427
CCDC83,6,0.39509,0.52861,1,10568,2,-0.067975,0.20835,0.37279,1,6508,2,-0.067975
hsa-mir-6867,4,0.89089,0.89073,1,17710,0,0.0089633,0.20836,0.3728,1,6509,1,0.0089633
PCDHGB7,2,0.094463,0.20169,0.989963,4169,1,-0.11611,0.20837,0.37281,1,6510,1,-0.11611
C12orf44,6,0.31945,0.46025,1,9260,2,0.0026539,0.20846,0.37293,1,6511,2,0.0026539
C1orf35,6,0.89222,0.89213,1,17739,0,0.12079,0.20848,0.37295,1,6512,3,0.12079
FAM213A,6,0.94766,0.94769,1,18912,0,0.062613,0.2085,0.37299,1,6513,1,0.062613
UBC,6,0.27922,0.42475,1,8565,1,0.12031,0.20851,0.37299,1,6514,3,0.12031
C1orf21,6,0.28788,0.43234,1,8722,1,-0.0014334,0.20855,0.37305,1,6515,1,-0.0014334
TAAR8,6,0.12494,0.24875,0.999848,5090,2,0.024095,0.20855,0.37306,1,6516,3,0.024095
ZNF554,6,0.97329,0.97314,1,19490,0,0.058768,0.20857,0.37307,1,6517,3,0.058768
hsa-mir-6071,4,0.93079,0.93085,1,18567,0,0.10761,0.20867,0.37322,1,6518,2,0.10761
hsa-mir-1825,4,0.028919,0.083155,0.950122,1782,1,-0.059516,0.20867,0.37322,1,6519,1,-0.059516
SERPINE1,6,0.5591,0.64802,1,12814,1,-0.094833,0.20871,0.37327,1,6520,1,-0.094833
ALKBH1,6,0.64411,0.69285,1,13717,1,0.090997,0.20873,0.37328,1,6521,2,0.090997
C1orf105,6,0.83043,0.83026,1,16470,1,0.016102,0.20875,0.37331,1,6522,2,0.016102
ZNF205,6,0.01271,0.041099,0.904541,929,3,-0.12428,0.20876,0.37333,1,6523,1,-0.12428
TRIM64B,4,0.04932,0.12813,0.973518,2693,3,-0.16941,0.20882,0.37341,1,6524,1,-0.16941
LDOC1,6,0.17828,0.32845,1,6635,1,0.036727,0.20885,0.37346,1,6525,3,0.036727
CMSS1,6,0.47163,0.60001,1,11934,2,0.097277,0.20887,0.37348,1,6526,2,0.097277
ITGB4,6,0.70577,0.73071,1,14472,1,-0.086837,0.20899,0.37365,1,6527,2,-0.086837
PRKD2,6,0.24785,0.39586,1,8023,2,0.069768,0.20901,0.37368,1,6528,3,0.069768
SLC25A36,6,0.12898,0.25488,1,5200,2,0.050565,0.20901,0.37368,1,6529,2,0.050565
MIPOL1,6,0.12949,0.25563,1,5216,1,0.14945,0.20903,0.37369,1,6530,3,0.14945
RGN,6,0.44471,0.57456,1,11434,2,0.054251,0.20903,0.3737,1,6531,2,0.054251
hsa-mir-6076,4,0.81323,0.81405,1,16136,0,0.033599,0.20905,0.37372,1,6532,1,0.033599
EVI5L,6,0.077153,0.17413,0.986843,3606,1,0.030828,0.2091,0.3738,1,6533,2,0.030828
MRPS23,6,0.84208,0.84184,1,16737,0,0.15187,0.2091,0.3738,1,6534,3,0.15187
FAM159A,6,0.064554,0.15385,0.982121,3197,3,-0.13715,0.20918,0.37392,1,6535,1,-0.13715
MFSD12,6,0.67575,0.71165,1,14094,1,0.12749,0.20919,0.37393,1,6536,3,0.12749
CCL4,5,0.91649,0.91657,1,18262,0,0.09217,0.20922,0.37397,1,6537,1,0.09217
PRRC2B,6,0.76317,0.77191,1,15278,1,0.14171,0.20925,0.374,1,6538,3,0.14171
HMGB3,6,0.056057,0.13974,0.978795,2919,2,0.036816,0.20926,0.37403,1,6539,3,0.036816
LRRC8C,6,0.13334,0.26142,1,5341,1,0.02188,0.20929,0.37406,1,6540,2,0.02188
REV3L,6,0.77662,0.78256,1,15511,1,0.23512,0.20932,0.37412,1,6541,3,0.23512
KRT78,6,0.97465,0.97451,1,19519,0,0.14097,0.2094,0.37421,1,6542,3,0.14097
hsa-mir-607,4,0.59102,0.66399,1,13139,1,0.10944,0.20942,0.37425,1,6543,1,0.10944
KNOP1,6,0.40937,0.54166,1,10830,1,0.052491,0.20942,0.37425,1,6544,2,0.052491
hsa-mir-584,4,0.6913,0.72131,1,14271,1,0.0099045,0.20943,0.37425,1,6545,2,0.0099045
DMRTC1,2,0.91666,0.91674,1,18266,0,0.2141,0.20947,0.3743,1,6546,1,0.2141
EOGT,6,0.89053,0.89036,1,17704,0,0.076548,0.20947,0.37431,1,6547,3,0.076548
hsa-mir-7152,4,0.54355,0.64055,1,12677,1,0.14519,0.20951,0.37436,1,6548,2,0.14519
SP2,6,0.58029,0.65852,1,13023,1,0.02237,0.20952,0.37437,1,6549,1,0.02237
LMNB2,6,0.46724,0.59589,1,11856,2,0.097906,0.20954,0.3744,1,6550,3,0.097906
MAN1C1,6,0.19832,0.34991,1,7062,1,0.071862,0.20957,0.37443,1,6551,3,0.071862
RGS20,6,0.44178,0.57182,1,11391,1,0.17264,0.20965,0.37452,1,6552,3,0.17264
MROH9,6,0.080712,0.17979,0.988544,3717,2,-0.06431,0.20969,0.37458,1,6553,2,-0.06431
CCL11,6,0.11559,0.23467,0.996142,4818,1,-0.0070142,0.20974,0.37464,1,6554,2,-0.0070142
C11orf21,6,0.36753,0.50356,1,10085,2,0.10287,0.20977,0.37469,1,6555,2,0.10287
WDR62,6,0.931,0.93108,1,18572,0,0.13263,0.20982,0.37475,1,6556,2,0.13263
SETX,6,0.01562,0.048928,0.920715,1087,3,-0.051941,0.20991,0.37487,1,6557,3,-0.051941
DNAI2,6,0.86515,0.86504,1,17192,0,0.048951,0.20993,0.37489,1,6558,3,0.048951
ZNF552,6,0.39632,0.52976,1,10595,2,0.042722,0.20994,0.37491,1,6559,2,0.042722
LRRC4B,6,0.28939,0.43368,1,8746,1,0.027025,0.20997,0.37495,1,6560,3,0.027025
LCE1E,4,0.90545,0.9055,1,18014,0,0.14315,0.21002,0.37501,1,6561,2,0.14315
VGLL1,6,0.91171,0.9118,1,18134,0,0.13728,0.21006,0.37506,1,6562,3,0.13728
MMD2,6,0.65847,0.70121,1,13885,1,0.15242,0.21006,0.37506,1,6563,3,0.15242
TENM2,6,0.85473,0.85452,1,16987,0,0.0077782,0.21007,0.37507,1,6564,1,0.0077782
TPSG1,6,0.91145,0.91154,1,18131,0,0.13718,0.21008,0.37509,1,6565,3,0.13718
PTH2R,6,0.41657,0.54835,1,10960,2,0.10223,0.21011,0.37513,1,6566,3,0.10223
PSMA1,6,0.94137,0.94139,1,18788,0,0.079522,0.21015,0.37518,1,6567,1,0.079522
BCL9,6,0.69523,0.72382,1,14331,1,0.062265,0.2102,0.37524,1,6568,3,0.062265
hsa-mir-4293,4,0.014397,0.045675,0.920715,1010,3,-0.30243,0.21037,0.37548,1,6569,1,-0.30243
SLC2A4,6,0.6292,0.68438,1,13553,1,-0.029064,0.21045,0.37559,1,6570,1,-0.029064
GALNTL6,6,0.18815,0.34048,1,6890,2,0.0028529,0.21049,0.37564,1,6571,3,0.0028529
CDH12,6,0.19892,0.35045,1,7076,1,0.038267,0.21049,0.37564,1,6572,2,0.038267
PEF1,6,0.22666,0.37615,1,7605,2,-0.09702,0.21054,0.3757,1,6573,1,-0.09702
MAPK13,6,0.1762,0.32538,1,6581,2,0.10983,0.21055,0.37572,1,6574,3,0.10983
PEX6,6,0.099281,0.20932,0.991886,4301,2,-0.0065755,0.21058,0.37576,1,6575,2,-0.0065755
ERMN,6,0.68252,0.71583,1,14183,1,0.07159,0.21061,0.3758,1,6576,3,0.07159
HIST1H2BK,6,0.8871,0.88687,1,17635,0,0.092527,0.21066,0.37586,1,6577,1,0.092527
BCL2L15,6,0.7781,0.78377,1,15535,1,0.056582,0.21067,0.37587,1,6578,3,0.056582
KLK14,6,0.81229,0.81318,1,16120,1,0.10312,0.21071,0.37593,1,6579,3,0.10312
CYP21A2,6,0.30105,0.44387,1,8945,2,0.10104,0.21074,0.37598,1,6580,3,0.10104
POC1A,6,0.55036,0.64377,1,12736,1,0.030843,0.21079,0.37604,1,6581,3,0.030843
BAI3,6,0.40185,0.5348,1,10698,2,-0.0013869,0.21084,0.37611,1,6582,2,-0.0013869
SLC4A1,6,0.75095,0.76259,1,15096,1,-0.028456,0.21087,0.37616,1,6583,2,-0.028456
C3orf35,6,0.76724,0.77515,1,15353,1,0.046475,0.21088,0.37616,1,6584,2,0.046475
DCHS2,6,0.40088,0.53391,1,10677,1,0.16552,0.21089,0.37618,1,6585,3,0.16552
hsa-mir-6085,4,0.22856,0.37789,1,7648,1,-0.028739,0.21091,0.37621,1,6586,2,-0.028739
hsa-mir-602,4,0.82573,0.8257,1,16390,0,0.08122,0.21095,0.37627,1,6587,1,0.08122
HORMAD2,6,0.14276,0.27568,1,5633,2,-0.0041103,0.21104,0.37639,1,6588,2,-0.0041103
hsa-mir-6722,4,0.58827,0.66258,1,13112,1,0.074255,0.21108,0.37644,1,6589,2,0.074255
PODN,6,0.97588,0.97573,1,19559,0,0.13616,0.21113,0.37651,1,6590,3,0.13616
TMEM86A,6,0.12751,0.25266,1,5155,3,-0.019128,0.21123,0.37665,1,6591,3,-0.019128
hsa-mir-6757,4,0.84101,0.84077,1,16717,0,0.10335,0.21131,0.37675,1,6592,2,0.10335
MMP11,6,0.93233,0.9324,1,18597,0,0.14797,0.21132,0.37677,1,6593,3,0.14797
LOC149373,6,0.085025,0.18669,0.988544,3857,1,-0.058175,0.21134,0.37678,1,6594,1,-0.058175
MAPKAPK3,6,0.49004,0.61612,1,12222,1,0.011036,0.21147,0.37696,1,6595,2,0.011036
hsa-mir-34a,4,0.39819,0.53142,1,10631,1,-0.0046666,0.21148,0.37698,1,6596,2,-0.0046666
PLA2G4C,6,0.81367,0.81445,1,16140,1,0.073118,0.21155,0.37708,1,6597,1,0.073118
CLDND2,6,0.67738,0.71265,1,14112,1,-0.015401,0.2116,0.37714,1,6598,2,-0.015401
hsa-mir-499b,3,0.80218,0.8041,1,15956,0,-0.0057662,0.21166,0.37724,1,6599,1,-0.0057662
hsa-mir-6126,4,0.12032,0.24181,0.997974,4959,2,-0.13524,0.21167,0.37724,1,6600,1,-0.13524
ATP9B,6,0.93937,0.93937,1,18742,0,0.1079,0.21174,0.37734,1,6601,2,0.1079
hsa-mir-4525,4,0.061716,0.14916,0.981728,3108,2,0.086788,0.21175,0.37736,1,6602,2,0.086788
ZHX1,6,0.96165,0.96153,1,19259,0,0.15463,0.21177,0.37738,1,6603,3,0.15463
TXLNB,6,0.72651,0.74502,1,14736,1,0.14654,0.2119,0.37754,1,6604,3,0.14654
ARHGEF2,6,0.024091,0.070891,0.950122,1511,2,-0.095368,0.21193,0.37758,1,6605,1,-0.095368
GJA4,6,0.97477,0.97464,1,19523,0,0.10068,0.21198,0.37765,1,6606,3,0.10068
hsa-mir-3167,4,0.71437,0.73657,1,14587,0,0.10744,0.21202,0.3777,1,6607,2,0.10744
SCN11A,6,0.021468,0.064244,0.950122,1382,3,-0.1717,0.21218,0.37793,1,6608,1,-0.1717
GRPR,6,0.69115,0.72122,1,14269,1,0.10024,0.21222,0.37798,1,6609,3,0.10024
KRT73,6,0.12497,0.24879,0.999848,5091,2,-0.085278,0.21223,0.37799,1,6610,1,-0.085278
OR2T1,6,0.7611,0.77034,1,15242,1,0.07021,0.21228,0.37806,1,6611,2,0.07021
FAM89A,6,0.37134,0.507,1,10157,2,-0.016011,0.21231,0.37811,1,6612,1,-0.016011
ZNF692,6,0.92486,0.92498,1,18445,0,0.094156,0.21232,0.37812,1,6613,2,0.094156
BRD8,6,0.4172,0.54893,1,10973,2,0.048343,0.21236,0.37819,1,6614,3,0.048343
GPR87,6,0.11069,0.22716,0.9941,4675,3,-0.030538,0.21238,0.37821,1,6615,3,-0.030538
ST8SIA5,6,0.039483,0.10908,0.969483,2301,1,0.092274,0.21239,0.37822,1,6616,3,0.092274
PEX1,6,0.84235,0.84213,1,16744,0,0.055107,0.21242,0.37825,1,6617,2,0.055107
ASB10,6,0.20808,0.35897,1,7256,1,0.042585,0.21244,0.37827,1,6618,2,0.042585
NAP1L4,6,0.0199,0.060145,0.945397,1299,3,-0.13903,0.21244,0.37827,1,6619,2,-0.13903
TTC14,6,0.89675,0.89674,1,17840,0,0.046574,0.21248,0.37833,1,6620,2,0.046574
APOL2,6,0.33066,0.47025,1,9465,1,0.081148,0.21248,0.37834,1,6621,2,0.081148
TSPAN4,6,0.86154,0.86143,1,17118,0,0.10679,0.21251,0.37837,1,6622,3,0.10679
LMX1B,6,0.18212,0.33403,1,6759,3,-0.15654,0.21252,0.37837,1,6623,2,-0.15654
PAK2,6,0.0063541,0.023654,0.853799,567,4,-0.24611,0.21252,0.37838,1,6624,1,-0.24611
SPATA31D4,2,0.59119,0.66408,1,13143,0,0.088493,0.21255,0.37842,1,6625,1,0.088493
SLC19A2,6,0.88847,0.88827,1,17666,0,0.05656,0.21264,0.37853,1,6626,2,0.05656
KRT33A,6,0.83126,0.83111,1,16489,1,0.066833,0.21265,0.37856,1,6627,2,0.066833
CSNK2A3,6,0.15869,0.29968,1,6103,3,-0.050376,0.21269,0.37861,1,6628,2,-0.050376
SEPSECS,6,0.055786,0.13927,0.978795,2909,3,-0.075725,0.21277,0.37871,1,6629,2,-0.075725
hsa-mir-1225,4,0.81226,0.81316,1,16119,0,0.241,0.21284,0.37881,1,6630,2,0.241
JAG2,6,0.47139,0.59979,1,11933,1,0.029494,0.21287,0.37885,1,6631,3,0.029494
GLTPD1,6,0.13143,0.25856,1,5268,2,-0.01707,0.21294,0.37896,1,6632,1,-0.01707
AACS,6,0.81616,0.8167,1,16193,1,0.048369,0.21301,0.37905,1,6633,2,0.048369
TRAF1,6,0.56703,0.65191,1,12891,1,-0.022751,0.21303,0.37907,1,6634,1,-0.022751
hsa-mir-5091,4,0.72124,0.74137,1,14659,0,0.051259,0.21305,0.3791,1,6635,2,0.051259
ZNF660,6,0.42294,0.5542,1,11079,2,0.058897,0.21306,0.37911,1,6636,3,0.058897
POT1,6,0.47508,0.60327,1,11988,1,-0.0089071,0.21307,0.37912,1,6637,1,-0.0089071
AKR1D1,6,0.023357,0.069046,0.950122,1482,3,-0.21101,0.21328,0.37939,1,6638,1,-0.21101
GJD2,6,0.42571,0.55678,1,11127,2,-0.0034579,0.21332,0.37944,1,6639,2,-0.0034579
SULT1A1,6,0.4294,0.56026,1,11194,1,0.038462,0.21333,0.37945,1,6640,3,0.038462
TNKS1BP1,6,0.49914,0.62014,1,12295,1,0.038277,0.21341,0.37956,1,6641,2,0.038277
TIGIT,6,0.26234,0.40923,1,8261,2,0.06486,0.21353,0.37972,1,6642,3,0.06486
C10orf91,6,0.014007,0.044616,0.920715,989,2,0.048483,0.21353,0.37973,1,6643,2,0.048483
HNRNPR,6,0.80743,0.80877,1,16043,1,0.015793,0.21356,0.37977,1,6644,3,0.015793
MYADML2,6,0.099887,0.21027,0.991886,4318,2,-0.085227,0.21363,0.37986,1,6645,2,-0.085227
hsa-mir-548q,4,0.67865,0.71342,1,14131,1,0.16896,0.21364,0.37988,1,6646,2,0.16896
USP17L8,6,0.43904,0.56919,1,11353,2,0.087006,0.21372,0.37998,1,6647,3,0.087006
hsa-mir-3132,4,0.33801,0.477,1,9575,1,0.082122,0.21375,0.38003,1,6648,2,0.082122
ZNF165,6,0.87697,0.87685,1,17421,0,0.048128,0.21377,0.38005,1,6649,2,0.048128
RNF212,6,0.64491,0.69331,1,13721,1,0.023001,0.21384,0.38013,1,6650,3,0.023001
LRRC61,6,0.30956,0.45133,1,9108,1,-0.049094,0.21387,0.38017,1,6651,2,-0.049094
TLR8,6,0.81981,0.82011,1,16277,1,0.012036,0.21391,0.38023,1,6652,2,0.012036
AMER3,6,0.26744,0.4139,1,8362,2,0.020632,0.21391,0.38023,1,6653,3,0.020632
hsa-mir-4668,4,0.87673,0.8766,1,17416,0,0.055489,0.21393,0.38025,1,6654,1,0.055489
BCL7C,6,0.92971,0.92978,1,18548,0,0.12509,0.21397,0.38031,1,6655,3,0.12509
MXRA8,6,0.94946,0.94945,1,18950,0,-0.0024612,0.21397,0.38031,1,6656,2,-0.0024612
IFITM2,6,0.89122,0.89108,1,17718,0,-0.033367,0.21399,0.38034,1,6657,2,-0.033367
C7orf29,3,0.35125,0.48885,1,9811,1,-0.057349,0.2141,0.38048,1,6658,1,-0.057349
ZNF22,6,0.24365,0.39194,1,7936,1,0.097889,0.21411,0.38048,1,6659,3,0.097889
KRT7,6,0.61389,0.67607,1,13382,1,-0.034476,0.21421,0.38063,1,6660,1,-0.034476
TTC30A,6,0.066573,0.15714,0.982121,3255,2,0.075913,0.21423,0.38065,1,6661,3,0.075913
GPA33,6,0.66984,0.70805,1,14030,1,0.054976,0.21429,0.38075,1,6662,2,0.054976
hsa-mir-1262,4,0.49381,0.61776,1,12255,1,0.10084,0.21432,0.38079,1,6663,2,0.10084
EMX2,6,0.14226,0.27497,1,5620,2,-0.024139,0.21433,0.3808,1,6664,1,-0.024139
MEIS2,6,0.10338,0.21572,0.991886,4445,3,-0.17423,0.21435,0.38083,1,6665,2,-0.17423
CIRBP,6,0.30009,0.44303,1,8923,1,0.098679,0.21436,0.38084,1,6666,3,0.098679
REP15,6,0.064284,0.1534,0.982121,3185,3,-0.11267,0.21438,0.38086,1,6667,1,-0.11267
FXR2,6,0.088953,0.193,0.989609,3987,3,-0.076362,0.21442,0.38093,1,6668,2,-0.076362
TCEAL6,6,0.40236,0.53528,1,10707,1,0.044651,0.21445,0.38097,1,6669,3,0.044651
PSG2,6,0.54129,0.63949,1,12655,1,-0.015436,0.21446,0.38098,1,6670,2,-0.015436
DNAJC27,6,0.0022316,0.0092031,0.735791,253,4,-0.24067,0.21453,0.38107,1,6671,2,-0.24067
KDELR2,6,0.74058,0.75499,1,14953,1,0.048217,0.21454,0.38108,1,6672,2,0.048217
WNT9B,6,0.23103,0.38021,1,7689,2,-0.021691,0.21459,0.38113,1,6673,3,-0.021691
NCALD,6,0.36047,0.49716,1,9967,1,0.047956,0.21463,0.38119,1,6674,2,0.047956
IRX4,6,0.8162,0.81674,1,16195,1,0.095668,0.21465,0.3812,1,6675,3,0.095668
PLP2,6,0.47486,0.60307,1,11984,2,-0.044587,0.21467,0.38125,1,6676,1,-0.044587
ZNF346,6,0.42727,0.55822,1,11155,1,-0.062251,0.21467,0.38125,1,6677,2,-0.062251
MEGF6,6,0.77402,0.7805,1,15464,1,0.12305,0.21468,0.38125,1,6678,3,0.12305
C11orf48,6,0.52836,0.63335,1,12544,1,-0.078326,0.21471,0.3813,1,6679,2,-0.078326
SLAMF1,6,0.96005,0.95997,1,19216,0,0.12257,0.21472,0.38131,1,6680,3,0.12257
CNTNAP1,6,0.63066,0.6852,1,13568,1,0.12716,0.21475,0.38134,1,6681,3,0.12716
SLCO4C1,6,0.58972,0.66335,1,13127,1,-0.062517,0.21476,0.38135,1,6682,1,-0.062517
GLI2,6,0.91211,0.91219,1,18149,0,0.076375,0.21479,0.38139,1,6683,2,0.076375
ALX1,6,0.37563,0.51087,1,10234,2,-0.096545,0.21484,0.38145,1,6684,2,-0.096545
TACC2,6,0.33166,0.47115,1,9478,1,0.018298,0.21484,0.38145,1,6685,3,0.018298
hsa-mir-4266,4,0.97354,0.97339,1,19499,0,0.14246,0.21486,0.38148,1,6686,2,0.14246
AMELY,5,0.046345,0.12302,0.97325,2574,3,-0.16935,0.21495,0.3816,1,6687,2,-0.16935
EBP,6,0.073244,0.1679,0.985516,3478,2,0.024562,0.21503,0.38171,1,6688,2,0.024562
CWF19L2,6,0.0214,0.064074,0.950122,1377,3,-0.086002,0.21505,0.38174,1,6689,2,-0.086002
MBNL3,6,0.22854,0.37788,1,7646,2,0.055205,0.21506,0.38175,1,6690,3,0.055205
NAGS,6,0.30888,0.45074,1,9093,2,-0.038116,0.21509,0.38179,1,6691,1,-0.038116
HSPE1-MOB4,1,0.78491,0.78931,1,15651,0,0.41002,0.21509,0.3818,1,6692,1,0.41002
SGOL2,6,0.22753,0.37694,1,7629,2,0.034598,0.21511,0.38182,1,6693,2,0.034598
RSPH6A,6,0.99213,0.99201,1,19972,0,0.15272,0.21515,0.38187,1,6694,2,0.15272
LGI3,6,0.95009,0.95009,1,18962,0,0.10578,0.21517,0.38189,1,6695,3,0.10578
HRH3,6,0.89196,0.89187,1,17734,0,0.060532,0.2152,0.38193,1,6696,3,0.060532
SLC6A6,6,0.79801,0.8004,1,15871,1,-0.083029,0.21521,0.38195,1,6697,2,-0.083029
CNOT6L,6,0.27124,0.41744,1,8422,2,-0.0039802,0.21522,0.38196,1,6698,2,-0.0039802
TCF15,6,0.0041061,0.016231,0.826217,402,3,-0.075237,0.21523,0.38197,1,6699,3,-0.075237
ZC3H8,6,0.35083,0.48847,1,9807,2,0.018365,0.21523,0.38198,1,6700,2,0.018365
MAPRE3,6,0.22065,0.37065,1,7494,2,0.10564,0.21527,0.38203,1,6701,3,0.10564
hsa-mir-9-2,4,0.449,0.57858,1,11520,1,-0.090576,0.21531,0.38208,1,6702,1,-0.090576
FBXL20,6,0.3488,0.48662,1,9764,2,0.077021,0.21533,0.38211,1,6703,3,0.077021
STAMBPL1,6,0.11428,0.23263,0.995321,4783,1,-0.019736,0.21543,0.38226,1,6704,2,-0.019736
CNTN3,6,0.24091,0.38934,1,7883,1,0.044938,0.21547,0.3823,1,6705,3,0.044938
SCAMP5,6,0.54322,0.6404,1,12673,1,0.012438,0.21547,0.3823,1,6706,2,0.012438
TMEM144,6,0.43128,0.56196,1,11231,2,0.079047,0.21551,0.38236,1,6707,2,0.079047
C8orf34,6,0.8934,0.89335,1,17768,0,-0.02063,0.21559,0.38248,1,6708,2,-0.02063
INO80B,6,0.048327,0.12644,0.97325,2652,3,-0.22339,0.21564,0.38255,1,6709,2,-0.22339
ZNF264,6,0.93553,0.93561,1,18657,0,0.13024,0.21566,0.38258,1,6710,3,0.13024
C1QTNF3,6,0.012667,0.040982,0.904541,925,3,-0.11169,0.21568,0.38261,1,6711,1,-0.11169
ZNF81,6,0.26943,0.41577,1,8394,2,0.038773,0.21571,0.38266,1,6712,2,0.038773
PDE12,6,0.66994,0.70811,1,14031,1,0.093084,0.21574,0.38269,1,6713,3,0.093084
VIMP,6,0.90603,0.90609,1,18024,0,-0.02338,0.21585,0.38284,1,6714,1,-0.02338
INSL4,6,0.82836,0.82821,1,16433,1,0.13796,0.21587,0.38287,1,6715,3,0.13796
TMEM104,6,0.21299,0.36353,1,7350,2,-0.039247,0.21589,0.3829,1,6716,1,-0.039247
AUP1,6,0.59009,0.66355,1,13131,1,0.12045,0.21593,0.38297,1,6717,2,0.12045
DPH1,6,0.82746,0.82737,1,16413,1,0.11364,0.21595,0.38299,1,6718,3,0.11364
BACE1,6,0.41449,0.54642,1,10922,2,0.060209,0.21596,0.38301,1,6719,3,0.060209
ANKRD62,6,0.93464,0.93473,1,18642,0,0.12092,0.21599,0.38305,1,6720,3,0.12092
MOGAT3,6,0.20391,0.35511,1,7164,1,0.043164,0.21602,0.38308,1,6721,1,0.043164
TMEM47,6,0.24349,0.39179,1,7933,1,0.10622,0.21604,0.38311,1,6722,3,0.10622
CDK20,6,0.67255,0.7097,1,14061,1,0.12475,0.21607,0.38315,1,6723,3,0.12475
BVES,6,0.7694,0.77682,1,15389,1,0.10647,0.21611,0.38321,1,6724,3,0.10647
hsa-mir-643,4,0.70311,0.72894,1,14440,0,0.017314,0.21614,0.38325,1,6725,1,0.017314
TTF2,6,0.036765,0.10246,0.959367,2185,4,-0.17618,0.21627,0.38341,1,6726,2,-0.17618
FOXD1,6,0.80792,0.8092,1,16052,1,0.11887,0.21629,0.38345,1,6727,3,0.11887
hsa-mir-3941,4,0.041188,0.11323,0.97325,2374,1,-0.092946,0.21631,0.38348,1,6728,1,-0.092946
RAB28,6,0.75057,0.76232,1,15091,1,0.081438,0.2164,0.38359,1,6729,1,0.081438
hsa-mir-1292,4,0.041986,0.11513,0.97325,2409,1,0.012095,0.21642,0.38363,1,6730,2,0.012095
PHOSPHO2,6,0.72481,0.74386,1,14716,1,0.058813,0.21644,0.38366,1,6731,3,0.058813
GATC,6,0.77744,0.78325,1,15522,1,0.017452,0.21648,0.3837,1,6732,2,0.017452
TFF2,6,0.90304,0.90304,1,17965,0,0.084928,0.21653,0.38378,1,6733,3,0.084928
IRX1,6,0.96496,0.96487,1,19320,0,0.13613,0.21656,0.38381,1,6734,3,0.13613
PSME1,6,0.86669,0.86659,1,17231,0,0.083893,0.21658,0.38383,1,6735,3,0.083893
RNF151,6,0.98177,0.98164,1,19686,0,0.14976,0.21659,0.38385,1,6736,3,0.14976
NUPL1,6,0.45306,0.5825,1,11601,1,-0.017643,0.21661,0.38387,1,6737,1,-0.017643
PDE5A,6,0.085484,0.18742,0.988544,3877,2,-0.073493,0.21669,0.38399,1,6738,1,-0.073493
FBXL17,6,0.98402,0.98394,1,19744,0,0.062352,0.21677,0.38409,1,6739,2,0.062352
FAM20A,6,0.87836,0.87822,1,17451,0,-0.06309,0.21682,0.38415,1,6740,2,-0.06309
hsa-mir-6844,1,0.78314,0.78781,1,15623,0,0.21475,0.21686,0.38423,1,6741,1,0.21475
BLMH,6,0.18139,0.33292,1,6731,2,0.011791,0.2169,0.38428,1,6742,2,0.011791
FUZ,6,0.0096697,0.03282,0.877987,761,2,-0.059274,0.21694,0.38434,1,6743,1,-0.059274
PPP2R5A,6,0.4051,0.53775,1,10752,1,0.037979,0.21696,0.38435,1,6744,2,0.037979
ARL5B,6,0.77213,0.77898,1,15433,1,0.087556,0.21698,0.38439,1,6745,2,0.087556
ZNF506,6,0.68022,0.71438,1,14156,1,0.16359,0.21713,0.3846,1,6746,3,0.16359
FFAR3,6,0.092501,0.19858,0.989905,4101,3,-0.10111,0.21722,0.38471,1,6747,2,-0.10111
ZMYND10,6,0.42961,0.56045,1,11198,2,0.070289,0.21724,0.38474,1,6748,3,0.070289
METTL18,6,0.11797,0.2383,0.99672,4890,3,-0.050629,0.21728,0.38479,1,6749,2,-0.050629
ABI3,6,0.67906,0.71367,1,14139,1,0.11324,0.2173,0.38481,1,6750,3,0.11324
RPP30,6,0.13744,0.26768,1,5471,2,0.072626,0.21732,0.38485,1,6751,2,0.072626
CHST8,6,0.88778,0.88757,1,17649,0,0.14021,0.21733,0.38486,1,6752,3,0.14021
LINGO4,6,0.063095,0.15145,0.982121,3151,1,0.13593,0.21736,0.38491,1,6753,2,0.13593
RP9,6,0.18971,0.34191,1,6923,1,0.12861,0.21742,0.38499,1,6754,3,0.12861
HBEGF,6,0.074935,0.17059,0.986724,3538,2,-0.016146,0.21745,0.38502,1,6755,1,-0.016146
DHTKD1,6,0.21227,0.36286,1,7337,2,0.10322,0.21746,0.38504,1,6756,3,0.10322
TEX11,6,0.33678,0.47586,1,9557,2,0.10447,0.2176,0.38522,1,6757,3,0.10447
ZBTB8A,6,0.17067,0.31728,1,6433,3,-0.021771,0.21764,0.38529,1,6758,3,-0.021771
FGFR1OP2,6,0.42756,0.55851,1,11159,2,-0.024581,0.2177,0.38535,1,6759,2,-0.024581
MGAT3,6,0.30762,0.44966,1,9072,2,-0.022622,0.21772,0.38539,1,6760,2,-0.022622
